"","person_id","year","perf_a","perf_b","performance","perf_c","performance_c","status","avg_absences","absence","id_s_fr","age","female","department"
"37",3834,2014,-0.1012015,NA,1,0.22923191,1,"Active",8.0817823,1,3000010352,49,0,1
"38",3834,2015,-0.02885066,NA,1,-0.48402774,1,NA,NA,NA,NA,NA,NA,NA
"39",3834,2016,NA,NA,1,NA,NA,"Active",0.1254915,1,NA,NA,NA,NA
"40",3834,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",4257,2013,0.832153036,NA,1,0.83215302,1,"",8.7205553,1,3000010282,70,1,1
"42",4257,2014,NA,NA,1,NA,NA,"",8.3382215,1,3000010282,71,1,1
"43",4257,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",4257,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",4257,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",4352,2013,NA,NA,1,0.21169575,1,NA,NA,NA,NA,NA,NA,NA
"47",4352,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",4352,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",4352,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",4352,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",4500,2013,0.055985886,NA,1,0.055985887,1,"",8.1870518,1,3000010110,67,1,1
"52",4500,2014,NA,NA,1,NA,NA,"",8.7429695,1,3000010110,67,1,1
"53",4500,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",4500,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",4500,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",4546,2013,NA,-0.416371072,1,-0.41637111,1,NA,NA,NA,NA,NA,NA,NA
"57",4546,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",4546,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",4546,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",4546,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",4768,2013,0.664059208,2.632903515,1,1.7649471,1,"",8.5008726,1,3000010110,67,0,1
"62",4768,2014,NA,NA,1,NA,NA,"",8.608264,1,3000010110,68,0,1
"63",4768,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",4768,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",4768,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",5216,2013,-1.617859501,NA,1,-1.6178595,1,"Active",8.7073402,1,3000010362,73,0,1
"67",5216,2014,-1.573682823,NA,1,-0.90415645,1,"",8.1397219,1,3000010362,74,0,1
"68",5216,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",5216,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",5216,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",5895,2013,-0.646465375,NA,1,-0.5484283,1,"Active",8.6669159,1,3000010130,67,1,1
"72",5895,2014,1.549947962,NA,1,0.93621004,1,"Active",8.0419922,1,3000010130,68,1,1
"73",5895,2015,1.78421684,NA,1,1.7842169,1,"Active",1.161661,1,3000010130,69,1,1
"74",5895,2016,0.927191852,NA,1,0.91329467,1,"Active",0.93922812,1,NA,NA,NA,NA
"75",5895,2017,0.879279898,NA,1,0.87927991,1,NA,NA,NA,NA,NA,NA,NA
"76",6107,2013,0.37105637,NA,1,0.37105638,1,"",8.2349596,1,3000010167,67,1,1
"77",6107,2014,NA,NA,1,NA,NA,"",8.0992451,1,3000010167,68,1,1
"78",6107,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",6107,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",6107,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",6395,2013,-0.656551161,NA,1,-0.65655112,1,"Active",8.8234577,1,3000010289,66,1,1
"82",6395,2014,-0.203401771,0.320537433,1,-0.069085442,1,NA,NA,NA,NA,NA,NA,NA
"83",6395,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",6395,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",6395,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",6405,2013,0.126882414,NA,1,0.12688242,1,NA,NA,NA,NA,NA,NA,NA
"87",6405,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",6405,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",6405,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",6405,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",6886,2013,-1.425958489,1.058154292,1,0.16838868,1,"",8.7723188,1,3000010105,66,1,1
"92",6886,2014,NA,NA,1,NA,NA,"",8.8427944,1,3000010105,67,1,1
"93",6886,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",6886,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",6886,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",7262,2013,2.14151785,NA,1,1.091231,1,"",7.9622164,1,3000010121,66,1,1
"97",7262,2014,NA,NA,1,NA,NA,"",9.0038376,1,3000010121,67,1,1
"98",7262,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",7262,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",7262,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",7653,2013,0.019229515,-0.331640682,1,-0.16559103,1,"Active",8.6825829,1,3000010160,66,1,1
"102",7653,2014,0.042146871,NA,1,0.44732395,1,"Active",8.1025572,1,3000010160,67,1,1
"103",7653,2015,-0.438865809,NA,1,-0.43886581,1,NA,NA,NA,NA,NA,NA,NA
"104",7653,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",7653,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",7715,2013,-1.894131662,NA,1,-1.8941317,1,"Active",8.2742558,1,3000010291,67,0,1
"107",7715,2014,-1.183681395,NA,1,-1.1836814,1,"",8.4306612,1,3000010291,68,0,1
"108",7715,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",7715,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",7715,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",7912,2013,-0.199976468,NA,1,-0.19997646,1,"Active",7.9295669,1,3000010132,66,1,1
"112",7912,2014,NA,NA,1,NA,NA,"Active",8.0368233,1,3000010132,67,1,1
"113",7912,2015,1.829171173,NA,1,1.8291712,1,"Active",1.2143898,1,3000010132,68,1,1
"114",7912,2016,NA,NA,1,NA,NA,"Active",0.27965811,1,NA,NA,NA,NA
"115",7912,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",8096,2013,0.779197914,NA,1,0.77919793,1,"",8.695426,1,3000010362,66,1,1
"117",8096,2014,NA,NA,1,NA,NA,"",8.3220844,1,3000010362,67,1,1
"118",8096,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",8096,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",8096,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",8262,2013,1.480698379,-0.093503173,1,0.42356861,1,"Active",8.1838675,1,3000010132,66,1,1
"122",8262,2014,1.767792882,0.08856325,1,0.58899915,1,"Active",8.1350327,1,3000010132,67,1,1
"123",8262,2015,1.240207605,NA,1,1.2402077,1,"Active",1.8686887,1,3000010132,68,1,1
"124",8262,2016,0.789880001,NA,1,0.78987998,1,NA,NA,NA,NA,NA,NA,NA
"125",8262,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",8321,2013,NA,-0.547428704,1,-0.2488109,1,"Active",8.6148052,1,NA,67,1,1
"127",8321,2014,0.015768979,NA,1,0.015768979,1,"Active",8.8239899,1,3000010151,68,1,1
"128",8321,2015,NA,NA,1,NA,NA,"Inactive",1.9711627,1,NA,69,1,1
"129",8321,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",8321,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",8426,2013,0.365103929,0.282845555,1,0.37642369,1,"Active",7.9996147,1,3000010180,67,1,1
"132",8426,2014,0.033902403,NA,1,0.033902403,1,"",8.3016996,1,3000010180,68,1,1
"133",8426,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",8426,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",8426,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",8495,2013,1.337275991,NA,1,1.337276,1,"",8.5243607,1,NA,67,1,1
"137",8495,2014,NA,NA,1,NA,NA,"",8.7722559,1,NA,67,1,1
"138",8495,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",8495,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",8495,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",8665,2013,NA,NA,1,NA,NA,"Active",8.1360512,1,3000010354,66,1,1
"142",8665,2014,NA,NA,1,NA,NA,"Active",8.7201147,1,3000010364,67,1,1
"143",8665,2015,-3.091426189,NA,1,-1.7245715,1,"Active",1.3917361,1,3000010354,68,1,1
"144",8665,2016,0.67028357,-0.628411126,1,-0.77513552,1,NA,NA,NA,NA,NA,NA,NA
"145",8665,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",8768,2013,-0.464058669,NA,1,-0.46405864,1,"Active",8.1783791,1,NA,NA,NA,NA
"147",8768,2014,0.187696685,NA,1,-0.37425506,1,"",8.1368313,1,NA,NA,NA,NA
"148",8768,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",8768,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",8768,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",8774,2013,-0.057175027,NA,1,-0.057175025,1,"Active",8.6275415,1,NA,66,1,1
"152",8774,2014,0.157456026,NA,1,-1.4971552,1,"Active",8.9335499,1,NA,67,1,1
"153",8774,2015,-0.840088429,NA,1,-0.84008843,1,"Active",1.4072225,1,NA,68,1,1
"154",8774,2016,-0.473055194,NA,1,-0.47305518,1,"Active",0.76706755,1,NA,NA,NA,NA
"155",8774,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",8817,2013,NA,NA,1,NA,NA,"Active",8.493783,1,3000010353,42.5,1,1
"157",8817,2014,-1.251577389,NA,1,-1.2515774,1,"Active",8.9984274,1,NA,43,1,1
"158",8817,2015,-1.051944222,NA,1,-1.0519441,1,"Active",2.0892603,1,3000010857,44,1,1
"159",8817,2016,-1.758694858,NA,1,-1.7586948,1,"Active",0.36750573,1,NA,NA,NA,NA
"160",8817,2017,-1.199343758,NA,1,-1.1993438,1,NA,NA,NA,NA,NA,NA,NA
"161",9648,2013,0.692949218,NA,1,0.69294918,1,"Active",8.6189108,1,3000010165,65,1,1
"162",9648,2014,0.009855137,NA,1,0.009855137,1,NA,NA,NA,NA,NA,NA,NA
"163",9648,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",9648,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",9648,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",9679,2013,NA,NA,1,NA,NA,"Active",8.177043,1,NA,66,1,1
"167",9679,2014,1.676477841,NA,1,1.6764779,1,"Active",8.4588041,1,NA,67,1,1
"168",9679,2015,NA,NA,1,NA,NA,"Active",1.6030986,1,NA,68,1,1
"169",9679,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",9679,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",10483,2013,-0.325078111,NA,1,-0.32507813,1,"Active",8.279377,1,3000010372,66,1,1
"172",10483,2014,-0.483052022,NA,1,-0.064002737,1,NA,NA,NA,NA,NA,NA,NA
"173",10483,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",10483,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",10483,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",10587,2013,0.702753209,0.849597575,1,0.45140451,1,"",8.1779137,1,NA,66,1,1
"177",10587,2014,NA,NA,1,NA,NA,"",8.5888586,1,NA,67,1,1
"178",10587,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",10587,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",10587,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",10647,2013,-0.317729976,NA,1,-0.31772998,1,"Active",8.5491333,1,3000010364,66,1,1
"182",10647,2014,0.486215099,NA,1,-0.008015245,1,"Active",8.4135847,1,3000010364,67,1,1
"183",10647,2015,0.35692077,NA,1,0.35692075,1,NA,NA,NA,NA,NA,NA,NA
"184",10647,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",10647,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",10662,2013,0.53290013,-0.30309518,1,0.16916646,1,"Active",7.9993706,1,3000010132,66,1,1
"187",10662,2014,0.619047287,NA,1,0.88660026,1,"Active",8.8157291,1,3000010132,67,1,1
"188",10662,2015,0.900471057,0.11458147,1,0.6449908,1,"Active",1.4141638,1,3000010132,68,1,1
"189",10662,2016,1.506896451,NA,1,1.5068965,1,NA,NA,NA,NA,NA,NA,NA
"190",10662,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",11132,2013,-0.542512076,NA,1,-0.54251212,1,NA,NA,NA,NA,NA,NA,NA
"192",11132,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",11132,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",11132,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",11132,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",11466,2013,0.594019641,NA,1,0.59401965,1,"",8.3895864,1,3000010155,65,1,1
"197",11466,2014,NA,NA,1,NA,NA,"",8.6849403,1,3000010155,65,1,1
"198",11466,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",11466,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",11466,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",11747,2013,0.198525512,-0.26314967,1,0.03718115,1,"",8.6168451,1,3000010165,64,1,1
"202",11747,2014,NA,NA,1,NA,NA,"",8.6518373,1,3000010165,65,1,1
"203",11747,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",11747,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",11747,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",11776,2013,0.585993454,0.228339174,1,0.40173507,1,"Active",8.0297098,1,3000010179,64,1,1
"207",11776,2014,0.429438093,NA,1,0.33849877,1,"",8.1888218,1,NA,65,1,1
"208",11776,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",11776,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",11776,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",12333,2013,-1.084336166,NA,1,-0.26447877,1,"Active",8.0784292,1,3000010193,65,1,1
"212",12333,2014,-1.912153461,0.893023233,1,0.21253121,1,"Active",8.3802071,1,3000010289,66,1,1
"213",12333,2015,-0.905444486,0.339948449,1,-0.38936463,1,"Active",1.4616807,1,3000010289,67,1,1
"214",12333,2016,0.20623016,-0.56346166,1,0.007257148,1,"Active",0.87056881,1,NA,NA,NA,NA
"215",12333,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",12516,2013,-0.437821166,NA,1,-0.43782118,1,"Active",8.3453732,1,NA,64,1,1
"217",12516,2014,-0.289276087,NA,1,-0.28927609,1,"Active",8.8586178,1,NA,NA,NA,NA
"218",12516,2015,0.082252887,NA,1,0.082252882,1,NA,NA,NA,NA,NA,NA,NA
"219",12516,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",12516,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",12805,2013,-0.03992827,NA,1,-0.039928272,1,"Active",8.2691422,1,3000010170,64,1,1
"222",12805,2014,2.537541184,NA,1,-0.59572703,1,"Active",8.8341246,1,3000010170,65,1,1
"223",12805,2015,1.459247988,NA,1,0.5937562,1,"Active",1.7919769,1,3000010170,66,1,1
"224",12805,2016,1.224744549,NA,1,0.29036745,1,NA,NA,NA,NA,NA,NA,NA
"225",12805,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",13186,2013,-0.899070275,-1.6946895,1,-1.0651993,1,"Active",8.0867357,1,3000010136,64,1,1
"227",13186,2014,-0.337186473,NA,1,0.31329668,1,"Active",8.1973886,1,3000010136,65,1,1
"228",13186,2015,-0.213975381,NA,1,-0.28076452,1,"Active",1.3209419,1,3000010136,66,1,1
"229",13186,2016,-0.582573665,NA,1,-0.38270208,1,NA,NA,NA,NA,NA,NA,NA
"230",13186,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",13417,2013,-0.03858246,NA,1,-0.038582463,1,"Active",8.8096609,1,NA,63,1,1
"232",13417,2014,-0.767622545,NA,1,-0.76762259,1,"Active",8.5893297,1,NA,64,1,1
"233",13417,2015,-0.153062121,NA,1,-0.15306212,1,NA,NA,NA,NA,NA,NA,NA
"234",13417,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",13417,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",13494,2013,0.058467976,NA,1,0.058467973,1,"Active",8.4404726,1,3000010857,64,1,1
"237",13494,2014,1.129985214,NA,1,1.1299852,1,"Active",8.5016804,1,3000010857,65,1,1
"238",13494,2015,0.733607191,NA,1,0.73360717,1,"Active",1.8149201,1,3000010857,66,1,1
"239",13494,2016,0.830415337,NA,1,0.83041531,1,NA,NA,NA,NA,NA,NA,NA
"240",13494,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",13694,2013,-0.82857405,1.597889035,1,0.10631216,1,"Active",8.0412645,1,3000010179,64,0,1
"242",13694,2014,-2.110334078,-0.178664728,1,-1.356814,1,"Active",8.0955,1,3000010179,65,0,1
"243",13694,2015,-1.692389619,NA,1,-1.132939,1,NA,NA,NA,NA,NA,NA,NA
"244",13694,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",13694,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",14273,2013,-2.497892477,-0.493079668,1,-1.7115202,1,"Active",8.2592916,1,3000010689,63,1,1
"247",14273,2014,-2.926824923,NA,1,-2.9268248,1,"",8.8999758,1,3000010689,64,1,1
"248",14273,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",14273,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",14273,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",14699,2013,0.776524321,NA,1,0.77652431,1,NA,NA,NA,NA,NA,NA,NA
"252",14699,2014,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",14699,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",14699,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",14699,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",14873,2013,-0.641164556,0.895281618,1,0.26758987,1,"Active",8.7423096,1,3000010289,64,1,1
"257",14873,2014,0.471681059,NA,1,0.47168106,1,"Active",8.6690187,1,3000010289,65,1,1
"258",14873,2015,-0.209430618,0.444638694,1,-0.01512312,1,NA,NA,NA,NA,NA,NA,NA
"259",14873,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",14873,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",15028,2013,0.718598602,NA,1,0.7185986,1,"",8.163847,1,NA,64,1,1
"262",15028,2014,NA,NA,1,NA,NA,"",8.8285732,1,NA,65,1,1
"263",15028,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",15028,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",15028,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",15178,2013,-2.205320447,NA,1,-2.2053204,1,"Active",8.5724096,1,3000010360,64,1,1
"267",15178,2014,NA,NA,1,NA,NA,"Inactive",8.5061741,1,NA,65,1,1
"268",15178,2015,NA,NA,1,NA,NA,"Inactive",1.7664628,1,NA,66,1,1
"269",15178,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",15178,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",15437,2013,-1.666569127,-1.392325441,1,-1.4729438,1,"Active",8.558568,1,3000010318,65,1,1
"272",15437,2014,-0.995285941,0.05645608,1,-1.0211135,1,"Active",8.0513134,1,3000010318,66,1,1
"273",15437,2015,-0.644934531,0.168092757,1,-1.2123104,1,"Inactive",1.3550918,1,3000010318,67,1,1
"274",15437,2016,NA,NA,1,NA,NA,"Inactive",0.045289915,1,NA,NA,NA,NA
"275",15437,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",15465,2013,-0.151640227,NA,1,-0.15164022,1,"Active",8.5467339,1,3000010287,62,1,1
"277",15465,2014,0.037628239,NA,1,-1.11991,1,"Active",8.0419846,1,3000010287,63,1,1
"278",15465,2015,0.334175582,NA,1,0.21995039,1,"Active",1.1867241,1,3000010287,64,1,1
"279",15465,2016,-1.357483254,NA,1,-1.3950849,1,"Active",0.180666,1,NA,NA,NA,NA
"280",15465,2017,-0.091903574,NA,1,-0.091903575,1,NA,NA,NA,NA,NA,NA,NA
"281",15504,2013,0.081239316,NA,1,0.08123932,1,"",7.9821243,1,NA,63,1,1
"282",15504,2014,NA,NA,1,NA,NA,"",8.5690489,1,NA,64,1,1
"283",15504,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",15504,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",15504,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",15505,2013,0.419081162,-0.151372644,1,0.067632079,1,"Active",8.9185839,1,3000010121,63,1,1
"287",15505,2014,-0.687879914,0.003011851,1,0.03349147,1,"Active",8.9959526,1,3000010121,64,1,1
"288",15505,2015,0.0892906,1.904760593,1,0.55024606,1,"Active",2.0403454,1,3000010121,65,1,1
"289",15505,2016,0.546375914,0.530294478,1,0.10573357,1,NA,NA,NA,NA,NA,NA,NA
"290",15505,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",15620,2013,0.508956958,NA,1,0.50895691,1,"Active",7.9971457,1,3000010160,63,1,1
"292",15620,2014,0.491176549,NA,1,-1.0676442,1,"",8.509244,1,3000010160,64,1,1
"293",15620,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",15620,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",15620,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",15705,2013,0.347829019,-0.009506637,1,-0.13175005,1,"Active",7.9929161,1,3000010136,75,1,1
"297",15705,2014,0.206336908,0.975191583,1,-0.098527595,1,"Active",8.57232,1,3000010136,76,1,1
"298",15705,2015,0.199024935,0.598292116,1,-0.01979389,1,"Active",1.5531818,1,3000010136,77,1,1
"299",15705,2016,0.367871095,0.453648054,1,-0.001855027,1,"Active",0.81376851,1,NA,NA,NA,NA
"300",15705,2017,0.856355694,NA,1,0.026623016,1,NA,NA,NA,NA,NA,NA,NA
"301",15743,2013,NA,NA,1,NA,NA,"Active",7.9884944,1,NA,62,1,1
"302",15743,2014,NA,NA,1,NA,NA,"Active",8.3780928,1,NA,63,1,1
"303",15743,2015,NA,NA,1,NA,NA,"Active",1.4025984,1,NA,64,1,1
"304",15743,2016,0.909887648,NA,1,0.90988767,1,NA,NA,NA,NA,NA,NA,NA
"305",15743,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",15787,2013,-0.964464031,NA,1,-0.96446407,1,"Active",8.5835495,1,3000010368,62,1,1
"307",15787,2014,-0.196521174,NA,1,-0.4537749,1,"Active",8.2033272,1,3000010368,63,1,1
"308",15787,2015,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",15787,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",15787,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",15867,2013,0.104922357,NA,1,0.10492235,1,"Active",7.9350944,1,3000010364,64,1,1
"312",15867,2014,-0.16372249,NA,1,-1.3442228,1,"Active",8.4886065,1,3000010364,65,1,1
"313",15867,2015,0.488477118,NA,1,-0.31844884,1,"Active",1.4018804,1,3000010364,66,1,1
"314",15867,2016,0.265013643,NA,1,0.26501364,1,NA,NA,NA,NA,NA,NA,NA
"315",15867,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",16262,2013,0.212014512,NA,1,0.21201451,1,"Active",8.7576799,1,3000010364,62,1,1
"317",16262,2014,0.503719851,NA,1,-0.43480381,1,"Active",8.3981791,1,3000010364,63,1,1
"318",16262,2015,-0.145914489,NA,1,-0.14591448,1,NA,NA,NA,NA,NA,NA,NA
"319",16262,2016,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",16262,2017,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",16356,2013,2.564138026,NA,1,2.5641379,1,"Active",8.7806616,1,3000010180,62,1,1
"322",16356,2014,1.817290289,NA,1,1.4901905,1,"Active",8.3521299,1,3000010180,63,1,1
"323",16356,2015,-0.321068491,NA,1,-0.2678372,1,"Active",2.0554948,1,3000010180,64,1,1
"324",16356,2016,0.859797801,NA,1,0.44872832,1,"Active",0.69922054,1,NA,NA,NA,NA
"325",16356,2017,NA,NA,1,0.7784844,1,NA,NA,NA,NA,NA,NA,NA
"326",16729,2013,NA,NA,1,NA,NA,"Active",8.4848557,1,NA,62,1,1
"327",16729,2014,NA,NA,1,NA,NA,"Active",8.2903852,1,NA,63,1,1
"328",16729,2015,NA,NA,1,NA,NA,"Active",1.5645449,1,NA,64,1,1
