person_id,year,perf_c
65847,2013,0.64153892
73421,2014,0.6418125
91110,2014,0.64184171
102473,2017,0.6422112
61890,2013,0.64282095
67524,2017,0.64288282
58045,2014,0.64290786
126521,2017,0.64292908
123642,2016,0.64309144
36807,2016,0.64316666
115009,2017,0.64321756
122064,2016,0.64339292
44856,2015,0.64346939
107755,2015,0.6435008
28301,2015,0.64361638
116417,2017,0.64389431
106595,2016,0.6439206
104264,2014,0.64439672
62811,2017,0.64440256
50713,2017,0.64459074
37063,2015,0.64482403
52140,2016,0.64498401
10662,2015,0.6449908
47998,2013,0.64510995
51181,2013,0.64524919
59327,2013,0.64524919
127383,2017,0.64530623
60166,2015,0.64539933
97677,2013,0.64550167
115033,2016,0.64572883
35204,2014,0.64577031
27712,2014,0.64579391
113976,2015,0.64585143
69533,2015,0.6462087
65774,2016,0.64631242
102771,2016,0.64631951
121170,2015,0.64674264
36610,2017,0.64675891
68289,2017,0.64689112
37562,2013,0.64706469
45649,2014,0.64757097
83857,2015,0.64767402
116110,2017,0.64774019
30318,2016,0.64790213
66029,2016,0.64791662
73077,2016,0.64804053
30633,2014,0.64824533
115364,2014,0.64833528
55635,2016,0.64852262
51654,2017,0.6485613
97677,2017,0.64863908
99129,2017,0.64873183
47478,2014,0.64875674
61551,2014,0.64877558
82949,2013,0.64920306
119855,2017,0.6494379
81403,2014,0.64945239
42405,2015,0.64971906
28257,2014,0.64982116
110845,2017,0.64983875
24940,2017,0.64993155
114508,2014,0.6504004
55944,2016,0.65051246
108875,2015,0.65068698
68136,2014,0.65113205
113522,2016,0.65114814
72605,2015,0.65139836
38597,2017,0.65143311
38952,2017,0.65195167
102771,2013,0.65218049
42499,2016,0.6522426
83938,2013,0.65227699
47258,2017,0.652412
118135,2015,0.65248716
71518,2015,0.65266544
98957,2015,0.65270603
108346,2017,0.65304643
123048,2016,0.65305966
96051,2017,0.65309262
62629,2013,0.6532777
36346,2016,0.65331924
66655,2014,0.65341955
55057,2014,0.65352029
35751,2015,0.65382481
108875,2016,0.65392905
125759,2016,0.65440899
33321,2015,0.6544674
82949,2014,0.65453529
88797,2016,0.65456146
95981,2014,0.65460712
32314,2016,0.65463394
96852,2017,0.65470618
53895,2014,0.65483624
61926,2015,0.65530592
50814,2016,0.65531087
38196,2016,0.65538192
95755,2015,0.65542233
123159,2017,0.65608335
81679,2014,0.6562084
61322,2013,0.65635151
56206,2014,0.65638644
58509,2015,0.65651202
36614,2014,0.65686864
37562,2014,0.65715998
103788,2017,0.65722007
39776,2014,0.65723759
120592,2016,0.6572547
117227,2017,0.65729606
116691,2015,0.65770322
55499,2013,0.657911
48526,2015,0.65798396
118764,2016,0.65816903
128312,2017,0.65841895
38521,2017,0.65843195
104762,2016,0.6584608
99129,2016,0.65859914
57843,2013,0.65861398
83962,2014,0.65867782
91219,2014,0.65889627
87799,2016,0.65896404
121106,2017,0.65913862
61001,2016,0.6591416
96999,2016,0.66003501
33301,2014,0.66013324
58045,2016,0.6602357
109312,2015,0.66046941
86162,2016,0.66079485
111672,2015,0.66117042
44298,2014,0.66148758
89363,2016,0.66160357
70149,2015,0.66169417
116417,2016,0.66177386
49429,2014,0.66190314
117622,2016,0.66206843
51181,2015,0.66210604
47372,2015,0.66215122
108773,2013,0.66261017
40200,2014,0.66278309
61872,2015,0.66279387
78706,2014,0.66294688
49289,2014,0.66350067
78711,2015,0.66351944
122261,2017,0.66359615
40871,2015,0.66377014
52954,2014,0.6640467
84617,2014,0.66422576
51577,2015,0.66439319
71022,2014,0.66446602
127680,2017,0.6644786
91110,2013,0.6647836
112995,2015,0.6652168
28549,2014,0.66544485
102865,2016,0.66575402
112672,2013,0.66632372
105841,2017,0.66655672
114979,2016,0.66666287
65774,2015,0.66685712
111427,2016,0.66689819
94350,2016,0.6670323
29976,2017,0.66706067
51422,2014,0.66765702
81323,2015,0.66811091
106440,2014,0.66822612
34798,2013,0.66847306
53370,2017,0.66899073
130075,2015,0.66902328
76137,2013,0.66916883
34405,2016,0.66929054
116711,2013,0.66930991
55644,2014,0.66975331
100889,2017,0.6697678
109044,2016,0.66983742
46305,2015,0.67035544
35626,2015,0.67042983
115285,2014,0.67044258
111971,2015,0.67055517
78660,2016,0.6706655
107755,2014,0.67077988
51236,2016,0.67091143
59062,2013,0.67099553
117121,2016,0.67101544
52473,2015,0.67121607
65873,2014,0.67176735
121810,2014,0.67191178
66193,2016,0.67239243
17658,2017,0.67289442
84614,2017,0.67296612
120749,2016,0.67333794
52075,2014,0.67354399
29976,2014,0.67382401
44108,2014,0.67396998
109834,2017,0.67412752
119266,2015,0.67420745
38882,2016,0.67462522
25975,2017,0.67475551
35721,2014,0.67482948
88188,2017,0.67504734
79431,2016,0.67509586
89420,2014,0.67509824
25712,2014,0.67533946
120961,2017,0.67551178
47502,2015,0.67575675
116805,2014,0.67578113
112848,2016,0.6758756
74319,2016,0.67606682
72705,2015,0.67607391
66515,2014,0.67643642
80646,2013,0.67659444
81100,2013,0.67659831
117815,2016,0.67666674
52033,2015,0.67680961
89975,2016,0.67688686
117678,2014,0.67696208
103370,2017,0.67718661
86147,2017,0.67773199
84364,2014,0.67778015
104053,2015,0.67820513
104943,2015,0.67821652
123473,2015,0.67829376
58370,2013,0.67836821
98801,2016,0.67840284
99810,2014,0.67854905
48509,2016,0.67894512
45241,2015,0.6791603
53744,2015,0.67929393
124292,2016,0.67931765
33422,2014,0.67943358
107606,2015,0.67948538
55113,2016,0.67958212
72966,2014,0.67963845
36493,2015,0.67965722
53478,2017,0.68024856
103084,2013,0.68031776
62275,2014,0.68040121
57235,2013,0.68060398
71606,2015,0.68076414
46232,2014,0.68077362
43364,2013,0.68084925
108126,2016,0.68097305
32485,2016,0.68109304
100520,2013,0.68130511
56307,2014,0.68135422
85862,2017,0.68180132
48526,2016,0.68213367
78711,2014,0.68241155
71029,2016,0.68244892
67571,2016,0.68246299
77417,2015,0.68282336
35766,2015,0.68346286
31409,2015,0.68360573
44428,2014,0.68370831
89386,2016,0.68392873
39549,2017,0.68433547
103370,2014,0.68450081
57597,2014,0.68468416
36798,2013,0.68499053
92279,2014,0.68506873
34888,2014,0.6856727
119854,2017,0.68570179
92037,2015,0.68627036
58904,2014,0.68642551
118906,2017,0.68681473
103996,2015,0.6868515
125406,2017,0.68690312
114610,2014,0.6873337
110194,2015,0.6875037
128695,2017,0.68765199
50161,2014,0.68796706
82551,2014,0.68829262
46232,2017,0.68837446
58798,2013,0.68865073
63623,2014,0.68872738
117259,2016,0.68874389
40632,2014,0.68934196
122057,2017,0.68942606
69458,2017,0.68946928
71944,2014,0.68979162
32262,2015,0.6901589
92041,2015,0.69019759
104499,2013,0.69044745
40577,2015,0.69054478
61322,2017,0.69067258
53885,2014,0.69085592
78344,2017,0.69109941
79863,2013,0.69110912
35139,2015,0.69111305
103885,2017,0.69115859
46951,2014,0.69139391
94315,2015,0.6916011
121328,2015,0.69165444
39540,2014,0.69204205
68349,2014,0.69204807
52209,2017,0.69228309
54269,2014,0.69232166
65740,2014,0.69240427
66453,2015,0.69242489
103408,2017,0.69247919
117448,2017,0.69250417
49289,2013,0.6926257
48560,2013,0.69274473
9648,2013,0.69294918
32083,2016,0.69304788
43343,2013,0.69308805
50421,2013,0.69308805
51818,2013,0.69308805
94854,2013,0.69324595
73752,2015,0.69325185
90967,2015,0.69328034
87395,2017,0.69335282
91110,2017,0.6935001
113016,2014,0.69373846
98412,2013,0.69376874
115431,2015,0.69378632
112700,2015,0.69386578
54704,2014,0.69436747
73126,2016,0.69440031
53395,2015,0.69461161
128688,2017,0.69496411
125340,2016,0.69538105
51655,2013,0.6954394
51818,2014,0.69569182
51956,2014,0.69576371
89363,2014,0.69601762
26663,2015,0.69609451
95755,2014,0.69625288
117508,2015,0.69671369
59953,2017,0.69682741
104762,2017,0.69699752
73169,2014,0.69715911
31557,2014,0.69757009
106210,2017,0.69777244
106286,2013,0.69800574
46963,2014,0.69805992
61001,2013,0.69822973
106703,2015,0.69837642
65740,2016,0.69847119
50693,2016,0.69860816
114945,2013,0.69914705
104080,2014,0.69928885
116711,2016,0.69930929
64187,2016,0.69946831
102112,2017,0.69962323
27227,2014,0.6997242
109614,2017,0.70038486
48032,2016,0.70082158
119939,2017,0.70082831
105294,2014,0.70134783
83962,2015,0.70137405
123429,2016,0.70141858
49049,2013,0.70253313
121810,2017,0.70256984
40355,2014,0.70316827
130012,2015,0.70395058
120410,2017,0.70407176
38080,2014,0.70460427
30764,2014,0.70468718
60795,2016,0.70482975
118649,2015,0.70487732
61035,2014,0.70552367
127975,2017,0.7058683
59953,2015,0.70589966
59625,2015,0.70599669
64452,2016,0.70608354
36493,2014,0.70612019
107460,2016,0.7065652
23828,2016,0.70657837
31633,2016,0.70664746
36346,2015,0.70723099
62811,2016,0.70739609
100594,2016,0.7074852
103308,2013,0.70753628
29746,2014,0.70756894
61377,2017,0.70787674
118764,2017,0.70809805
110637,2014,0.70866531
47502,2013,0.70868355
104080,2015,0.70873636
55104,2015,0.70874572
99330,2015,0.70876801
88175,2013,0.7088266
28518,2014,0.70885754
109312,2017,0.70902389
45794,2013,0.70906216
41754,2016,0.70916736
71470,2016,0.70921981
118177,2014,0.70929414
29762,2013,0.70946687
96980,2015,0.70974821
105961,2014,0.71001762
46687,2017,0.71002531
114581,2016,0.71005279
67233,2014,0.71049333
20760,2015,0.7114597
33296,2017,0.71182775
72781,2017,0.71222836
82735,2015,0.71319568
73169,2017,0.71345937
84572,2015,0.71390426
118054,2014,0.71393251
61742,2017,0.71397573
38529,2013,0.71436626
60092,2015,0.71462911
106263,2016,0.71465737
43088,2017,0.71468353
56994,2013,0.71470439
121742,2017,0.71483481
94594,2016,0.71505904
105223,2016,0.71530271
122516,2017,0.71567035
43238,2013,0.71569777
105227,2013,0.71585047
28451,2013,0.71599334
53391,2016,0.71614957
65143,2015,0.7161907
64035,2017,0.71637684
25000,2015,0.71684468
62833,2016,0.71692491
118024,2015,0.71694481
45917,2014,0.71711665
24528,2013,0.71724224
95755,2017,0.71737152
114750,2017,0.71737462
115281,2016,0.71738756
111876,2017,0.71785021
46539,2016,0.71785718
45084,2015,0.71786946
15028,2013,0.7185986
44500,2013,0.71886027
35774,2016,0.71925688
38952,2016,0.71934777
47580,2015,0.71946841
65184,2017,0.71955603
103819,2016,0.71969485
57309,2015,0.71969819
36404,2016,0.72008586
59446,2017,0.72019166
35129,2016,0.72028595
22303,2013,0.72043204
122544,2017,0.72064584
86295,2016,0.72105348
45239,2017,0.72113889
109820,2016,0.72151399
109834,2016,0.72153181
89561,2015,0.72219938
112507,2014,0.72260404
50463,2015,0.72263724
32943,2015,0.72283471
58509,2014,0.72286934
25681,2015,0.72318542
66874,2014,0.72338343
26663,2014,0.72343892
42499,2015,0.72348231
70149,2017,0.72350132
37281,2016,0.72369069
46951,2013,0.72399312
95286,2016,0.72419381
20376,2014,0.72430712
122754,2017,0.72519386
38098,2013,0.72524124
59980,2015,0.72524875
105864,2013,0.72535133
40871,2014,0.72594434
118950,2017,0.72615141
127775,2017,0.72635239
42106,2015,0.72644877
103795,2017,0.72657049
119855,2016,0.7267738
77655,2013,0.72680593
62240,2014,0.72698146
118445,2015,0.72707772
46232,2016,0.727135
72315,2017,0.72750407
106286,2017,0.72750837
46127,2013,0.72751325
61808,2015,0.7275334
98380,2016,0.72787857
33420,2013,0.72799188
49585,2013,0.72799188
41409,2013,0.72815788
121582,2014,0.72817105
41478,2015,0.7282297
111704,2017,0.72829902
50693,2013,0.72831285
51464,2015,0.72866499
60915,2016,0.72880822
59211,2013,0.72884113
38345,2014,0.72904378
25681,2016,0.72913516
55104,2013,0.7292822
72315,2015,0.72929549
116521,2017,0.72948015
93566,2013,0.72948176
59783,2016,0.72953624
99386,2014,0.7296223
91457,2017,0.72964835
31540,2013,0.72995794
65497,2013,0.73015881
47332,2017,0.73067826
47246,2015,0.73132688
63274,2014,0.73147464
103521,2013,0.73164392
119698,2016,0.7317996
126782,2017,0.73180616
43238,2014,0.73230964
115569,2017,0.73242813
63902,2016,0.73256743
89363,2017,0.73260164
112445,2016,0.73261273
47962,2016,0.73297614
119370,2015,0.73309016
50868,2016,0.73343641
13494,2015,0.73360717
124134,2016,0.73374927
42442,2014,0.73418003
37767,2014,0.73469388
105091,2017,0.73480815
101643,2015,0.73560977
115159,2014,0.73616761
77494,2016,0.73645294
73216,2013,0.73658687
40315,2013,0.73695475
64794,2017,0.7371642
39620,2015,0.73742795
99786,2015,0.73758644
110637,2016,0.73766434
106286,2015,0.73809934
101160,2015,0.73831004
53744,2016,0.73878771
53882,2016,0.73883468
40634,2015,0.73895538
104924,2016,0.73904246
58942,2014,0.73923033
115876,2013,0.73926407
66515,2013,0.73927081
121093,2016,0.73932219
32650,2013,0.73950541
36432,2017,0.73993188
51403,2016,0.74018496
48526,2013,0.74033689
48129,2014,0.74038726
33628,2014,0.74053389
51403,2013,0.74057853
112237,2014,0.74080974
119469,2016,0.74110246
67233,2016,0.74122608
50713,2014,0.74148405
40746,2015,0.74185294
116378,2017,0.74192238
52002,2017,0.74206924
74569,2015,0.74241275
65088,2016,0.74242693
93725,2014,0.74246061
71240,2014,0.74251252
119425,2015,0.74318188
68813,2014,0.74344105
71949,2015,0.74370474
36631,2014,0.74395078
128308,2017,0.74408036
51794,2015,0.74414468
67710,2015,0.7446664
65088,2015,0.74469525
39928,2014,0.74486142
61470,2016,0.74502289
23288,2013,0.74593639
107934,2013,0.74598801
58240,2016,0.74600989
61982,2017,0.74606735
26494,2013,0.74645317
81100,2014,0.74705946
72843,2013,0.74707186
37229,2016,0.74711037
25975,2016,0.74712741
46100,2017,0.74718064
43494,2016,0.7472142
57865,2014,0.74752718
81271,2014,0.74770725
70245,2016,0.74789667
110265,2017,0.74853897
68943,2015,0.74861801
107294,2015,0.74899054
44973,2014,0.74901646
101935,2015,0.74923062
121864,2014,0.74997759
68943,2013,0.75001699
60543,2013,0.75050002
113933,2016,0.75053698
116946,2014,0.7506544
32943,2014,0.75069338
36977,2017,0.75080591
33688,2013,0.75081331
50210,2016,0.75121254
121084,2014,0.75129032
46120,2013,0.75139141
112823,2013,0.75154907
53745,2016,0.75194359
70723,2015,0.75229847
78706,2013,0.75232595
104589,2015,0.75253212
36912,2017,0.75285357
100588,2015,0.75291634
76848,2014,0.75299853
35681,2016,0.75305694
105803,2014,0.75319368
110462,2014,0.75325769
71894,2017,0.75352007
53677,2013,0.7543987
73165,2014,0.75445396
88364,2014,0.7549758
122291,2016,0.75507122
25177,2014,0.75532734
54269,2017,0.75580972
42290,2014,0.75588578
104702,2014,0.75600153
40871,2017,0.7563895
108908,2017,0.75678331
80883,2016,0.75680751
85757,2017,0.75690085
39928,2016,0.75727594
38882,2017,0.75774854
111696,2015,0.75817704
108841,2015,0.75880295
110845,2013,0.75903237
36611,2017,0.75907779
67439,2016,0.75952762
104455,2016,0.75953645
134779,2016,0.76020223
113539,2015,0.7602163
44557,2014,0.76056987
77095,2017,0.76082915
30435,2016,0.76084405
67710,2013,0.76107007
46920,2014,0.76149023
66515,2015,0.76162422
35751,2013,0.76189536
74285,2014,0.76191229
81100,2017,0.76197916
48961,2016,0.76229697
108731,2014,0.76243562
108126,2014,0.76293087
62661,2016,0.76320213
33481,2015,0.76376152
67862,2017,0.76387495
88162,2014,0.76496547
123112,2015,0.76501125
103370,2016,0.76510733
61872,2017,0.76555848
114413,2017,0.76557177
38081,2016,0.76570803
25118,2016,0.76583201
128271,2017,0.76596397
44546,2014,0.76605934
120896,2017,0.76611382
118196,2016,0.766128
30633,2017,0.76635885
102677,2016,0.7664696
37329,2013,0.76655573
52867,2015,0.7668637
115217,2015,0.76703018
115593,2016,0.76711226
42499,2017,0.76712066
45430,2013,0.76745278
77273,2015,0.767461
110081,2017,0.76753438
85924,2015,0.76754558
86295,2014,0.76767457
117300,2017,0.76818329
118677,2016,0.76822263
38701,2016,0.76835966
47743,2013,0.76854914
95725,2015,0.76955187
55104,2016,0.77029341
100497,2017,0.77034187
48187,2017,0.77038842
68172,2016,0.77044082
109594,2014,0.77070075
48284,2017,0.77076769
57502,2013,0.77106065
44683,2015,0.7711795
89636,2015,0.77132505
25947,2014,0.77151054
58583,2015,0.77162701
57734,2014,0.77181411
30813,2017,0.77213466
27915,2015,0.77223957
100907,2017,0.77231485
43630,2014,0.77244675
88089,2015,0.77281326
61035,2016,0.77303839
59660,2017,0.77320784
59211,2015,0.77350557
30782,2015,0.77437258
31084,2015,0.77438527
88119,2013,0.77480149
43510,2015,0.77486408
44952,2014,0.774872
115593,2014,0.77503097
28081,2013,0.77536386
65025,2015,0.77548969
39365,2016,0.77570909
100736,2013,0.7758801
128918,2015,0.77591515
56467,2013,0.77605772
45898,2013,0.77622354
14699,2013,0.77652431
114409,2015,0.77706671
72072,2014,0.77725327
100701,2013,0.77726364
105316,2015,0.77730274
115924,2017,0.77733374
61265,2014,0.77738369
32262,2014,0.77743834
43343,2017,0.77774376
123383,2016,0.77791858
32779,2016,0.77799904
33135,2014,0.77829403
110081,2013,0.77830678
45895,2015,0.77839875
16356,2017,0.7784844
114581,2015,0.77849436
59953,2014,0.77853614
26164,2015,0.77872229
115285,2016,0.77886111
36346,2013,0.77898175
8096,2013,0.77919793
18493,2013,0.77919793
41908,2013,0.77919793
56007,2013,0.77919793
62179,2013,0.77919793
67931,2013,0.77919793
116378,2016,0.77949184
36017,2013,0.78032523
103996,2013,0.78048635
96268,2014,0.780644
45898,2016,0.78070533
62648,2013,0.78080755
134824,2013,0.78090507
50713,2016,0.7811842
43510,2014,0.78119779
117814,2017,0.7812227
98412,2014,0.7815761
88692,2017,0.78227454
47698,2017,0.78358668
24650,2013,0.78361428
66392,2015,0.78371173
45845,2014,0.78437191
118565,2017,0.78456211
113551,2016,0.78467554
118703,2017,0.7847811
66393,2017,0.78481913
30391,2014,0.78482378
24849,2015,0.78485161
115335,2014,0.78583151
61001,2014,0.7860952
52209,2013,0.78629667
63096,2013,0.78630042
99330,2016,0.78656745
58800,2016,0.78675508
48032,2013,0.786874
121181,2016,0.78692788
108044,2016,0.7870875
74388,2013,0.78735685
57924,2016,0.7879895
30637,2016,0.78811103
36584,2015,0.78827071
43148,2013,0.78860563
39498,2017,0.78871536
40739,2015,0.78881681
93059,2013,0.78908926
40912,2013,0.78932321
57697,2013,0.78946102
54218,2013,0.78982955
8262,2016,0.78987998
30143,2016,0.79154986
114413,2015,0.79165876
35204,2013,0.79222572
47584,2017,0.7923193
24207,2014,0.79234028
75964,2014,0.79250515
47998,2016,0.79253346
112823,2015,0.79294097
91219,2016,0.79328448
107405,2014,0.79343897
108596,2017,0.79362291
54637,2017,0.7936812
103885,2016,0.79372084
102954,2017,0.79383904
39640,2014,0.7951501
110410,2016,0.79551935
104499,2015,0.79608631
102751,2016,0.79624242
52417,2017,0.79650629
56364,2013,0.79679537
129110,2013,0.79679537
54218,2016,0.7969929
75765,2016,0.79710007
47681,2014,0.79759508
118932,2017,0.79809093
39776,2015,0.79841238
47613,2014,0.79874879
76058,2015,0.7988646
68138,2015,0.79889369
33440,2016,0.79894704
93566,2015,0.799317
47122,2015,0.80022085
50172,2015,0.80038702
47380,2014,0.80064124
85162,2015,0.80072689
97169,2017,0.80085516
78914,2017,0.8012436
84364,2013,0.80137777
57309,2013,0.80141711
118005,2014,0.80156589
106751,2015,0.80167705
93055,2016,0.80183506
129395,2017,0.80219704
111578,2017,0.80225492
123697,2017,0.8023774
108714,2016,0.80279762
43565,2015,0.80309725
106311,2016,0.80337459
42439,2013,0.80371881
109594,2016,0.80388695
72129,2013,0.80396575
23850,2013,0.80432343
83576,2016,0.80445975
105651,2013,0.80448604
102607,2016,0.80458063
119286,2017,0.80458403
109030,2013,0.80463862
118790,2016,0.80483419
65009,2016,0.80517608
64647,2017,0.80547756
36610,2016,0.80618382
110081,2015,0.80720091
30814,2014,0.8073023
46775,2013,0.80767912
106703,2014,0.80784172
61982,2013,0.80837232
61470,2015,0.80922425
84269,2016,0.80941117
31169,2013,0.80950493
121649,2017,0.81003833
97818,2014,0.81009179
105091,2014,0.8102634
33321,2013,0.81065702
52077,2015,0.8109234
40365,2014,0.8109386
111324,2016,0.81265163
108319,2016,0.81265229
65774,2014,0.81267089
100101,2014,0.81294554
62035,2016,0.81296426
94350,2014,0.8131789
85814,2016,0.81331706
117692,2017,0.81335807
39198,2016,0.81368428
47502,2016,0.81377786
62661,2015,0.8145051
34843,2014,0.81460816
105227,2015,0.81472385
53677,2014,0.81543893
99035,2016,0.81549186
59806,2013,0.81651348
34192,2013,0.81710297
115569,2015,0.81736994
97354,2016,0.8175441
34691,2017,0.81764305
63096,2017,0.81776047
78055,2017,0.81777859
51244,2017,0.81811845
21277,2013,0.81822962
57135,2016,0.818434
55944,2014,0.81850719
31880,2017,0.81867629
108622,2016,0.81883675
66407,2013,0.81907803
105462,2014,0.81917894
119169,2015,0.81934643
68257,2016,0.81955439
45241,2016,0.81984085
116524,2017,0.81987327
51082,2014,0.81987554
70968,2014,0.81998813
114522,2017,0.82000655
77819,2017,0.82007289
64773,2014,0.82054895
113115,2017,0.8209213
108321,2016,0.8212055
50571,2015,0.82131344
77199,2016,0.82169294
70300,2013,0.82194167
62661,2014,0.82201952
62203,2014,0.82209754
117622,2017,0.8224116
109594,2017,0.82270676
67524,2015,0.82271713
112152,2017,0.8230291
78573,2016,0.82312423
96046,2014,0.82343686
52386,2016,0.82366085
47681,2015,0.82370794
72447,2017,0.82376724
108709,2015,0.82390773
48704,2014,0.82394302
36798,2016,0.82452565
89042,2017,0.82475919
41656,2014,0.82501471
29552,2014,0.8251304
128453,2017,0.82538229
102697,2015,0.82548797
66029,2014,0.82561159
33688,2014,0.82593733
48127,2016,0.826132
99008,2016,0.8262825
50483,2013,0.82635182
42442,2017,0.826837
65497,2017,0.82718951
74782,2014,0.82786256
42303,2016,0.82821268
37545,2016,0.82823873
64773,2013,0.82887286
119266,2016,0.82962376
97818,2017,0.83012015
134832,2017,0.8301515
13494,2016,0.83041531
117791,2014,0.83047831
33602,2013,0.83056325
101642,2013,0.83056325
84364,2015,0.83170956
74782,2015,0.83206552
4257,2013,0.83215302
85814,2017,0.83254564
107206,2015,0.83279568
48526,2017,0.83294016
129105,2015,0.83361131
53676,2016,0.83363688
19504,2017,0.83417076
68835,2015,0.83419687
65088,2014,0.83451867
99467,2015,0.83512372
62076,2014,0.83513373
134850,2015,0.83534652
35789,2015,0.8356638
108229,2015,0.83597302
125340,2017,0.83627272
71954,2017,0.83636224
27247,2014,0.83652228
45394,2017,0.83656955
74705,2014,0.83761299
19127,2014,0.83782345
35766,2014,0.83867127
103795,2015,0.83962798
59298,2016,0.83965975
56206,2016,0.83967072
62275,2017,0.83982766
101140,2015,0.84013987
55104,2017,0.84029156
117712,2014,0.84033507
106753,2016,0.84039158
52101,2013,0.84040308
57502,2016,0.84072053
25681,2014,0.8408106
36776,2013,0.84152281
66916,2013,0.84166092
95056,2014,0.84204537
71029,2017,0.84247267
37903,2013,0.84260994
62819,2017,0.84266073
43736,2013,0.84267151
82949,2015,0.84321165
27227,2013,0.84349334
60142,2015,0.84405977
46232,2013,0.84417045
53398,2013,0.84417045
44500,2014,0.84446836
47324,2013,0.84457207
51859,2013,0.84473294
56879,2013,0.84500426
58209,2014,0.84518689
64480,2015,0.84550393
108540,2014,0.84577268
53828,2015,0.84590226
36432,2016,0.84613073
54085,2016,0.84656835
51794,2016,0.84659255
113933,2014,0.84665418
57929,2015,0.84766233
26021,2015,0.84766895
106462,2014,0.84776002
105330,2014,0.8481158
126037,2017,0.84812689
130333,2017,0.8483274
89561,2017,0.84835088
63817,2017,0.8483547
75781,2014,0.8485266
40739,2016,0.84864086
96346,2016,0.84871429
29976,2015,0.84944212
70073,2013,0.85079116
34844,2014,0.85093755
65740,2013,0.85121334
51398,2015,0.85122037
65129,2013,0.85151029
34877,2017,0.85158801
47118,2014,0.85161662
54624,2015,0.85175776
105217,2014,0.85188234
94594,2013,0.8521384
112868,2015,0.85217029
71414,2016,0.85335922
65129,2017,0.85338533
52045,2014,0.85363287
111317,2014,0.85373008
36017,2015,0.85412222
48704,2015,0.85413754
25371,2014,0.85429674
31557,2017,0.85436112
115944,2014,0.85455668
81391,2014,0.85460663
19504,2016,0.85526025
32643,2013,0.85590792
121294,2014,0.85629171
81593,2016,0.85648495
98188,2016,0.85660452
118027,2015,0.85676152
44973,2015,0.85698593
24974,2015,0.85700715
78706,2017,0.85757869
70706,2013,0.85791969
51422,2017,0.85813051
107206,2016,0.85836959
114761,2013,0.85874355
81403,2015,0.8589583
37545,2013,0.85905701
66655,2013,0.85911822
50211,2013,0.85931456
68780,2013,0.85953772
108475,2017,0.85994667
125049,2016,0.86000288
68564,2013,0.86000764
67383,2013,0.86029512
76137,2016,0.86030287
75631,2013,0.86066556
37740,2016,0.86071634
111971,2014,0.86072427
115431,2014,0.86073202
36611,2014,0.86088526
40006,2013,0.86173779
114915,2015,0.86204678
60414,2017,0.86231661
18044,2013,0.86294407
51834,2014,0.86419326
50421,2014,0.86422104
122094,2016,0.86432558
108321,2017,0.86435443
103979,2014,0.86463016
100520,2016,0.86466211
50470,2013,0.86505502
33274,2013,0.86511159
107241,2013,0.86529744
47122,2016,0.86530167
34518,2015,0.86532348
36798,2015,0.86561793
61926,2014,0.86579168
62810,2014,0.86593717
62026,2015,0.8660171
125367,2017,0.86631835
37248,2015,0.86647785
108558,2015,0.86661363
34192,2017,0.86722642
38556,2017,0.8674401
40444,2015,0.8675217
81593,2014,0.86760044
64476,2013,0.86769474
59095,2017,0.86777759
115033,2014,0.86780465
106595,2014,0.86790919
53744,2013,0.8681643
49298,2016,0.86816955
65751,2013,0.86861134
53370,2016,0.86905277
39198,2017,0.86905384
112719,2017,0.8696357
51464,2013,0.86972123
89155,2013,0.87003744
104498,2016,0.87068397
63695,2014,0.87075526
59806,2016,0.87101489
53478,2015,0.87102997
31448,2014,0.87109828
48146,2015,0.87110955
74782,2017,0.87126583
81100,2015,0.87144732
87082,2015,0.87160426
107596,2017,0.87175149
116946,2017,0.87175363
66421,2016,0.87178522
115356,2014,0.87184972
89636,2013,0.87253028
44856,2017,0.87263972
72427,2017,0.8728478
78332,2014,0.87313354
108143,2013,0.87357682
92848,2017,0.87388057
119343,2015,0.87413508
29415,2014,0.87435675
106462,2013,0.87507623
47012,2015,0.87526065
94266,2013,0.87543702
47749,2013,0.87562531
115471,2016,0.87574434
65740,2015,0.87575978
44849,2017,0.87586087
36346,2017,0.87592524
27895,2014,0.87606567
114581,2017,0.8761093
41956,2016,0.87615019
101321,2014,0.87615347
56192,2014,0.87637895
35721,2016,0.87646288
102771,2014,0.87654209
115666,2016,0.87658107
125038,2017,0.87671232
86162,2015,0.87715989
26494,2014,0.87801969
104048,2015,0.87817663
27227,2017,0.87838614
42953,2014,0.87898648
36723,2016,0.87899804
5895,2017,0.87927991
76943,2016,0.88010997
121093,2014,0.88040864
39619,2015,0.88066006
113551,2017,0.88066489
97808,2015,0.88128543
95171,2017,0.88147074
49049,2014,0.88254625
107059,2016,0.88312232
116803,2014,0.88316041
120094,2015,0.88322848
34888,2016,0.883802
60992,2017,0.88406157
95792,2016,0.88425636
79435,2016,0.88444281
56206,2015,0.8848995
79504,2016,0.88638741
10662,2014,0.88660026
120302,2017,0.88716888
44321,2016,0.88752311
57235,2014,0.8876034
33628,2015,0.88884461
28518,2015,0.88919014
66916,2015,0.88925654
44683,2013,0.88935351
68564,2017,0.88971674
46539,2015,0.89030886
59327,2014,0.8904593
103795,2014,0.89045948
103084,2015,0.89048684
35913,2014,0.89081329
125205,2017,0.89088094
111619,2016,0.89156133
68331,2014,0.89160544
56257,2013,0.89173967
118606,2015,0.89192402
108868,2017,0.89373952
