"","person_id","year.x","perf_a.x","perf_b.x","perf_c.x","status.x","avg_absences.x","id_s_fr.x","age.x","female.x","year.y","perf_a.y","perf_b.y","perf_c.y","status.y","avg_absences.y","id_s_fr.y","age.y","female.y","year.x.x","perf_a.x.x","perf_b.x.x","perf_c.x.x","status.x.x","avg_absences.x.x","id_s_fr.x.x","age.x.x","female.x.x","year.y.y","perf_a.y.y","perf_b.y.y","perf_c.y.y","status.y.y","avg_absences.y.y","id_s_fr.y.y","age.y.y","female.y.y","year.x.x.x","perf_a.x.x.x","perf_b.x.x.x","perf_c.x.x.x","status.x.x.x","avg_absences.x.x.x","id_s_fr.x.x.x","age.x.x.x","female.x.x.x","year.y.y.y","perf_a.y.y.y","perf_b.y.y.y","perf_c.y.y.y","status.y.y.y","avg_absences.y.y.y","id_s_fr.y.y.y","age.y.y.y","female.y.y.y","year","perf_a","perf_b","perf_c","status","avg_absences","id_s_fr","age","female"
"1513",65512,2012,NA,NA,NA,"Active",8.5569677,3000010161,47,0,2013,-0.754287556,-1.040498313,-0.76742363,"Active",8.8021612,3000010161,48.027779,0,2014,-0.211252775,-1.049054624,-0.89128202,"Active",8.6328306,3000010161,49,0,2015,-1.19102961,0.866461011,-0.53871679,"Active",1.572257,3000010161,50.032001,0,2016,-3.116889517,-1.472170251,-2.3504174,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",65514,2012,NA,NA,NA,"Active",7.9518766,3000010144,39,0,2013,-0.161562972,-0.858840341,-0.31290051,"Active",8.271884,3000010144,40,0,2014,-0.2836767,0.315165799,0.069005579,"Active",8.2148848,3000010144,41,0,2015,-0.968459811,-3.102775635,-1.5846434,"Active",1.7365923,3000010144,42,0,2016,-0.552118229,0.101505901,-0.48543835,"Active",0.19422461,NA,NA,NA,2017,-0.54841884,NA,-0.35445479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",65545,2012,NA,NA,NA,"Active",8.763052,3000010110,41,0,2013,-0.508779702,-0.347834037,-0.48016778,"Active",8.0982418,3000010110,42,0,2014,-0.271025105,-0.56182375,-0.27454013,"Active",8.3497686,3000010110,43,0,2015,0.442193457,-1.021663718,0.0415565,"Active",1.1196519,3000010110,44,0,2016,0.353216152,0.388034482,0.27157727,"Active",0.82481772,NA,NA,NA,2017,-1.845071088,NA,-0.98900896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",65580,2012,NA,NA,NA,"Active",8.7127705,NA,NA,NA,2013,NA,NA,NA,"Active",8.8596134,NA,NA,NA,2014,NA,NA,NA,"Inactive",8.8956232,NA,NA,NA,2015,NA,NA,NA,"Active",1.5348495,NA,NA,NA,2016,NA,NA,NA,"Active",0.30431747,NA,NA,NA,2017,NA,NA,-1.1623003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",65587,2012,NA,NA,NA,"Active",8.0609684,3000010121,48,0,2013,-0.097374073,NA,-0.097374074,"Active",8.2271118,3000010121,49,0,2014,-0.57056156,NA,-0.37703007,"Active",8.8833303,3000010372,50,0,2015,0.435927973,NA,0.44081929,"Active",1.6210457,3000010121,51,0,2016,-0.31113201,NA,0.4315125,"Active",0.55334795,NA,NA,NA,2017,-0.11825731,NA,0.26588914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",65647,2012,NA,NA,NA,"Active",8.7085409,3000010190,38,1,2013,0.909254816,NA,0.90925485,"Active",8.0676708,3000010190,39,1,2014,0.959898541,NA,1.086925,"Active",8.2324667,3000010190,40,1,2015,1.466083866,NA,1.1986465,"Active",1.1720182,3000010190,41,1,2016,1.428829746,NA,1.2014771,"Active",0.62189972,NA,NA,NA,2017,0.346093405,NA,0.24588181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",65740,2012,NA,NA,NA,"Active",8.272253,3000010324,37,1,2013,0.851213346,NA,0.85121334,"Active",8.2111225,3000010324,38,1,2014,-0.372975533,NA,0.69240427,"Active",8.617651,3000010324,39,1,2015,0.6370849,NA,0.87575978,"Active",2.1133947,3000010324,40,1,2016,0.616737127,NA,0.69847119,"Active",0.29444486,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",65751,2012,NA,NA,NA,"Active",8.0921936,3000010136,53,1,2013,0.882231064,0.400156182,0.86861134,"Active",8.1240425,3000010136,54,1,2014,0.145580812,0.133564036,0.024537323,"Active",8.671771,3000010136,55,1,2015,0.279034445,-0.462914902,-0.0406432,"Active",2.0358064,3000010136,56,1,2016,-0.503176296,-0.436564472,-0.44381678,"Active",0.85846931,NA,NA,NA,2017,0.03350977,NA,-0.8845681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",65752,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.7611481,NA,41,1,2016,-0.521691837,NA,-0.54034376,"Active",0.078092076,NA,NA,NA,2017,1.12128115,NA,1.1212811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",65774,2012,NA,NA,NA,"Active",8.7253122,3000010352,45,0,2013,0.380631749,NA,0.38063174,"Active",8.4374905,3000010352,46,0,2014,0.035639888,NA,0.81267089,"Active",8.5164242,3000010352,47,0,2015,0.755303001,NA,0.66685712,"Active",1.5166988,3000010352,48,0,2016,0.970004765,NA,0.64631242,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",65791,2012,NA,NA,NA,"Active",8.5465031,3000010110,38,1,2013,-0.436008924,NA,-0.43600893,"Active",8.7976398,3000010110,39,1,2014,0.041855741,NA,0.041855741,"Active",8.5370932,3000010110,40,1,2015,0.291144568,NA,0.56298447,"Active",2.0569777,3000010110,41,1,2016,-0.1323313,NA,-0.90948707,"Active",0.033487566,NA,NA,NA,2017,-0.112868461,NA,-0.22434509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",65847,2012,NA,NA,NA,"Active",8.7657042,3000010134,39,1,2013,0.641538943,NA,0.64153892,"Active",8.273469,3000010134,40,1,2014,-0.211868911,NA,-0.53365064,"Active",8.2971954,3000010134,41,1,2015,0.0259695,NA,-0.64614153,"Active",1.4176122,3000010134,42,1,2016,0.002485239,NA,-0.68431443,"Active",0.43040428,NA,NA,NA,2017,1.730733419,NA,-0.17173879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",65867,2012,NA,NA,NA,"Active",8.5563984,3000010309,61,1,2013,-0.465236025,NA,-0.63275564,"Active",7.9365444,3000010309,62,1,2014,0.658758207,NA,-1.1243442,"Active",8.9149675,3000010309,63,1,2015,0.389775349,NA,-0.11420394,"Active",2.0590546,3000010309,64,1,2016,0.642787233,NA,-0.31530625,"Active",0.81777668,NA,NA,NA,2017,0.090853286,NA,-0.23527355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",65873,2012,NA,NA,NA,"Active",8.1080523,3000010352,37,0,2013,0.177309813,NA,0.17730981,"Active",8.8573599,3000010352,38,0,2014,0.246507774,NA,0.67176735,"",8.9346762,3000010352,39,0,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",65907,2012,NA,NA,NA,"Active",8.0144682,3000010368,40,0,2013,-0.533104494,NA,-0.53310448,"Active",8.7169542,3000010368,41,0,2014,-0.512185298,NA,-0.51218528,"Active",8.221715,3000010368,42,0,2015,-0.827994145,NA,-0.70036989,"Active",1.5841759,3000010368,43,0,2016,NA,NA,NA,"Inactive",0.71889514,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",65930,2012,NA,NA,NA,"Active",8.1052265,NA,NA,NA,2013,-2.54726007,NA,-2.54726,"Active",8.4692068,NA,NA,NA,2014,-2.368458367,NA,-2.5783918,"",9.028079,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",65936,2012,NA,NA,NA,"Active",8.810317,3000010190,38,0,2013,-0.926446373,NA,-0.92644638,"Active",8.8426065,3000010190,39,0,2014,1.019135377,NA,0.13332,"Active",8.8113871,3000010190,40,0,2015,-1.040820122,NA,-0.20604181,"Active",2.0947392,3000010190,41,0,2016,-0.05991752,NA,-0.20315187,"Active",0.34254813,NA,NA,NA,2017,-0.643558618,NA,-0.21781066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",65968,2012,NA,NA,NA,"Active",8.0366888,3000010226,42,1,2013,-0.338024246,-0.778962449,-0.41814923,"Active",8.3636389,3000010226,43,1,2014,0.752576863,0.193672021,0.14529532,"Active",8.4157,3000010226,44,1,2015,-0.060208361,-2.74410772,-0.86031038,"Active",2.1064475,3000010226,45,1,2016,-0.200738416,0.409737005,-0.058097977,"Active",0.69740367,NA,NA,NA,2017,-1.010575387,NA,-0.33477822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531",66010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,"Active",0.74778092,NA,NA,NA,2017,-0.836235211,NA,-0.83623523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",66011,2012,NA,NA,NA,"Active",7.9890122,3000010123,42,0,2013,0.353636389,NA,0.35363641,"Active",8.440979,3000010123,43,0,2014,NA,NA,NA,"Active",8.6738319,3000010123,44,0,2015,NA,NA,NA,"Active",1.7010076,3000010123,45,0,2016,NA,NA,NA,"Active",0.61437333,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",66021,2012,NA,NA,NA,"Active",8.489871,3000010318,43,1,2013,-0.354582337,NA,-0.35458234,"Active",8.65874,3000010289,44,1,2014,0.026808171,NA,0.44745505,"Active",8.4828796,3000010289,45,1,2015,0.025876883,NA,0.14946283,"Active",1.6122813,3000010289,46,1,2016,0.953072245,NA,0.95307225,"Active",0.1872755,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",66029,2012,NA,NA,NA,"Active",7.9785614,3000010368,39,0,2013,1.655014483,NA,1.6550145,"Active",8.7401762,3000010368,40,0,2014,1.570303903,NA,0.82561159,"Active",8.7223091,3000010364,41.200001,0,2015,-1.079909397,NA,-0.89192438,"Active",1.6520535,3000010368,42,0,2016,0.322871676,NA,0.64791662,"Active",0.68211597,NA,NA,NA,2017,0.366798688,NA,1.0815932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",66141,2012,NA,NA,NA,"Active",8.567872,3000010287,38,1,2013,-1.176814206,NA,-1.1768142,"Active",8.2815342,3000010287,39,1,2014,-1.509782101,NA,-0.78653949,"Active",8.9442406,3000010287,40,1,2015,-1.71851245,NA,-1.6356156,"Active",1.4654402,3000010287,41,1,2016,-2.050336696,NA,-1.4194793,"Active",0.32623333,NA,NA,NA,2017,-0.19503939,NA,-0.45790911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",66150,2012,NA,NA,NA,"Active",7.9726419,3000010364,43,0,2013,-1.264243217,NA,-1.2642431,"Active",8.0161314,3000010352,44,0,2014,1.294196255,NA,-0.30211323,"Active",8.9387064,3000010364,45,0,2015,-0.389527583,NA,-0.2533327,"Active",1.1916246,3000010364,46,0,2016,-0.265160029,NA,-0.26516002,"Active",0.87265414,NA,NA,NA,2017,-0.849027823,NA,-0.0593393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",66167,2012,NA,NA,NA,"",8.4321146,3000010190,39,1,2013,NA,NA,NA,"Active",8.2387323,3000010190,40,1,2014,0.638433407,NA,0.63843346,"Active",8.5896626,3000010190,41,1,2015,0.215802335,-0.912842073,-0.092307046,"Active",1.4962865,3000010190,42,1,2016,0.327157375,0.359016346,0.27481854,"Active",0.60937279,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",66180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.3290911,3000010287,42,1,2015,0.193079792,-1.715883724,-0.19199178,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",66193,2012,NA,NA,NA,"Active",8.1283426,3000010175,43,0,2013,-0.107296463,NA,-0.10729647,"Active",8.8724165,3000010175,44,0,2014,0.978417114,NA,0.58348,"Active",8.9206161,3000010175,45,0,2015,0.676662512,NA,0.35216078,"Active",1.2484906,3000010175,46,0,2016,0.623567191,NA,0.67239243,"Active",0.73964673,NA,NA,NA,2017,1.437945203,NA,1.3435001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",66216,2012,NA,NA,NA,"Active",8.6896582,NA,43,1,2013,NA,NA,NA,"Active",8.0429926,NA,44,1,2014,NA,NA,NA,"Active",8.8820496,NA,45,1,2015,NA,NA,NA,"Active",1.6289526,NA,46,1,2016,NA,NA,NA,"Active",0.95607477,NA,NA,NA,2017,0.899723472,NA,0.21882185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",66253,2012,NA,NA,NA,"Active",8.7792759,3000010289,48,1,2013,-1.526594636,NA,-1.5265946,"Active",8.3635025,3000010289,49,1,2014,NA,-1.764515747,-0.48774871,"Active",8.170948,3000010289,50,1,2015,-1.395803671,-0.001772453,-0.94423157,"Active",1.5085788,3000010289,51,1,2016,-3.584812196,-1.268453817,-1.83758,"Active",0.94997829,NA,NA,NA,2017,-0.676858539,NA,-0.48427051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",66268,2012,NA,NA,NA,"Active",8.3877182,3000010190,53,1,2013,-3.291169295,-1.795288712,-2.4934878,"Active",8.63064,3000010190,54,1,2014,-2.839853024,NA,-2.839853,"Active",8.8812513,3000010190,55,1,2015,NA,NA,NA,"Active",1.5605811,3000010190,56,1,2016,-2.262497733,NA,-1.4263146,"Active",0.77241504,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",66342,2012,NA,NA,NA,"Active",8.6034889,3000010119,43,0,2013,-1.539561619,NA,-0.53229886,"Active",8.4257164,3000010119,44,0,2014,0.391167808,-0.021525448,-0.4117583,"Active",8.6939898,3000010226,45,0,2015,-0.011202626,NA,0.22782925,"Active",2.0205762,3000010119,46,0,2016,-0.054568672,NA,-1.0849831,"Active",0.76675451,NA,NA,NA,2017,-0.281638373,NA,-0.53282911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",66372,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,-2.203424815,NA,-2.2034247,"Active",2.0587487,NA,NA,NA,2016,-1.730271071,NA,-0.58539075,"Active",0.16483125,NA,NA,NA,2017,NA,NA,1.6191014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",66379,2012,NA,NA,NA,"Active",8.2552662,3000010160,54,1,2013,1.143650708,NA,1.1436508,"Active",8.4191551,3000010160,55,1,2014,0.465757584,NA,0.56011188,"Active",8.2424898,3000010160,56,1,2015,-0.476674483,NA,-0.47667447,"Active",1.5939519,3000010160,57,1,2016,-0.523199065,NA,0.35143659,"Active",0.81308252,NA,NA,NA,2017,NA,NA,0.22642361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",66392,2012,NA,NA,NA,"Active",8.1779747,3000010110,37,0,2013,-0.323054497,-0.679229431,-0.53463161,"Active",8.3013706,3000010110,38,0,2014,1.022008147,0.697239302,0.56001157,"Active",8.7545691,3000010110,39,0,2015,1.240026571,0.58586813,0.78371173,"Active",1.4132375,3000010110,40,0,2016,1.706841347,1.174475876,1.135561,"Active",0.35339987,NA,NA,NA,2017,0.512232627,NA,0.19149671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",66393,2012,NA,NA,NA,"Active",8.7738791,3000010324,39,1,2013,0.560388057,NA,0.35245925,"Active",8.2246065,3000010324,40,1,2014,0.479138747,NA,0.31195506,"Active",8.7483549,3000010324,41,1,2015,0.443222608,NA,0.14597571,"Active",1.8435359,3000010324,42,1,2016,-0.010209846,NA,0.24923372,"Active",0.61233401,NA,NA,NA,2017,0.174548034,NA,0.78481913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",66395,2012,NA,NA,NA,"",8.5581837,3000010857,41,1,2013,NA,NA,NA,"Active",8.4716225,3000010857,42,1,2014,-1.061667549,NA,-1.0616676,"Active",8.1852446,3000010857,43,1,2015,0.422359838,NA,0.42235985,"Active",1.7545898,3000010857,44,1,2016,0.63400774,NA,0.63400775,"Active",0.74107569,NA,NA,NA,2017,2.554320937,NA,2.5543208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",66400,2012,NA,NA,NA,"Active",8.0292912,3000010354,42,1,2013,NA,NA,0.4715533,"Active",8.0477171,3000010354,43,1,2014,NA,NA,NA,"Active",8.1476669,3000010354,44,1,2015,NA,NA,NA,"Active",1.3460004,3000010354,45,1,2016,-0.466347973,NA,0.17508768,"Active",0.33853078,NA,NA,NA,2017,-0.065746163,NA,0.34816897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",66401,2012,NA,NA,NA,"Active",8.4890194,3000010360,51,1,2013,0.618358253,NA,0.61835825,"Active",8.7386665,3000010360,52,1,2014,0.153976205,NA,-0.031289712,"Active",8.4544821,3000010309,53,1,2015,-0.17602562,NA,0.42249641,"Active",1.8823696,3000010360,54,1,2016,0.957157854,NA,0.58611697,"Active",0.2184442,NA,NA,NA,2017,0.158665389,NA,0.15866539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",66403,2012,NA,NA,NA,"Active",8.8042936,3000010175,39,1,2013,-0.057495986,NA,-0.057495985,"Active",8.0048037,3000010175,40,1,2014,0.393506589,0.005194725,0.1327766,"Active",8.8766546,3000010175,41,1,2015,NA,NA,NA,"Active",1.3892797,3000010175,42,1,2016,NA,NA,NA,"Active",0.14621988,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",66407,2012,NA,NA,NA,"Active",8.61973,3000010260,49,1,2013,1.895715571,0.703392068,0.81907803,"Active",8.1560431,3000010260,50,1,2014,2.933821859,0.497544979,1.4804429,"Active",8.7539215,3000010260,51,1,2015,1.590526804,NA,1.6242622,"Active",1.441901,3000010260,52,1,2016,NA,NA,NA,"Active",0.40180027,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",66421,2012,NA,NA,NA,"Active",8.8712168,3000010190,37,1,2013,0.796145508,1.76314338,1.3837729,"Active",8.6867275,3000010190,38,1,2014,0.028587654,0.321342183,-0.1412105,"Active",9.0116606,3000010190,39,1,2015,0.940021634,-0.537491499,0.48143902,"Active",1.1449382,3000010190,40,1,2016,0.463733378,1.191017426,0.87178522,"Active",0.79605144,NA,NA,NA,2017,0.331700891,NA,1.0706686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",66426,2012,NA,NA,NA,"Active",8.8326101,3000010362,38,1,2013,0.019342447,NA,0.019342449,"Active",8.6388245,3000010190,39,1,2014,1.632348308,NA,1.6323483,"Active",8.8495884,3000010362,40,1,2015,0.324103022,NA,0.32410303,"Active",1.4744653,3000010362,41,1,2016,1.032522607,NA,1.0325226,"Active",0.12280257,NA,NA,NA,2017,0.999386964,NA,0.99938697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",66453,2012,NA,NA,NA,"Active",8.4707775,3000010362,40,1,2013,-0.107316375,NA,-0.10731637,"Active",8.6233234,3000010362,41,1,2014,0.045155041,NA,0.97535396,"Active",8.5851679,3000010362,42,1,2015,0.108147865,NA,0.69242489,"Active",1.4223001,3000010362,43,1,2016,0.360899937,NA,0.34858021,"Active",0.9902209,NA,NA,NA,2017,0.239620188,NA,0.23962019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",66461,2012,NA,NA,NA,"Inactive",8.1587849,3000010226,51,0,2013,NA,NA,NA,"Active",8.6336756,3000010226,52,0,2014,-1.981114946,-0.063523646,-0.66679585,"Active",8.2107954,3000010226,53,0,2015,-0.769633946,-0.184049959,-0.001605546,"Active",1.214304,3000010226,54,0,2016,-2.712831291,-0.483030186,-1.5160398,"Inactive",0.22935128,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",66515,2012,NA,NA,NA,"Active",8.3830175,3000010288,39,1,2013,1.469642677,NA,0.73927081,"Active",8.4205637,3000010288,40,1,2014,1.247073225,NA,0.67643642,"Active",8.0863543,3000010288,41,1,2015,1.004336454,NA,0.76162422,"Active",1.2433239,3000010288,42,1,2016,NA,NA,NA,"Active",0.46274021,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",66530,2012,NA,NA,NA,"Active",8.4500628,3000010354,40,0,2013,-0.887684302,NA,-0.88768435,"Active",8.7686691,3000010354,41,0,2014,-0.163097019,NA,0.61385596,"Active",8.7431459,3000010354,42,0,2015,-0.752930461,NA,-0.54584545,"Active",1.1499921,3000010354,43,0,2016,-1.04779142,NA,-0.77104157,"Active",0.092943013,NA,NA,NA,2017,-0.851137599,NA,-0.4367066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",66611,2012,NA,NA,NA,"Active",8.2835131,3000010354,57,1,2013,-0.000900883,NA,-0.000900883,"Active",8.7423372,3000010354,58,1,2014,-0.070846682,NA,-1.0118667,"Active",9.0226307,3000010354,59,1,2015,-0.807109938,NA,-1.373256,"Active",1.8580236,3000010354,60,1,2016,0.095367141,NA,0.053162485,"Active",0.36568511,NA,NA,NA,2017,1.145312624,NA,0.22133242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",66623,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,"Active",8.5163317,3000010287,40,1,2015,-2.637074298,NA,-2.0580492,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",66626,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,2016,-0.414283535,NA,-0.41428354,"Active",0.096982621,NA,NA,NA,2017,-1.074756399,NA,-0.91748327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",66652,2012,NA,NA,NA,"Active",8.0144339,3000010362,37,1,2013,1.695855127,NA,1.6958551,"Active",8.3963928,3000010362,38,1,2014,1.88952025,NA,1.2764961,"Active",8.5214901,3000010362,39,1,2015,2.315372601,NA,1.8754492,"Active",2.0706177,3000010362,40,1,2016,2.104911709,NA,1.3290632,"Active",0.95268506,NA,NA,NA,2017,0.967666629,NA,0.63066673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",66655,2012,NA,NA,NA,"Active",8.7588587,3000010354,51,1,2013,0.859118239,NA,0.85911822,"Active",8.368598,3000010354,52,1,2014,-0.58020553,NA,0.65341955,"Active",8.0625648,3000010354,53,1,2015,1.198238184,NA,1.3026159,"Active",1.1951262,3000010354,54,1,2016,0.966636209,NA,1.1692983,"Active",0.91941059,NA,NA,NA,2017,0.095162124,NA,0.6364063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",66656,2012,NA,NA,NA,"Active",8.8062096,3000010107,42,1,2013,-0.199639512,NA,-0.1996395,"Active",7.9727941,3000010249,43,1,2014,0.977308458,-0.681796315,0.19225433,"Active",8.9457712,3000010282,44,1,2015,0.033051104,0.077506626,-0.004809354,"Active",1.75655,3000010282,45,1,2016,1.228342301,NA,1.2283423,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",66733,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,"Active",1.7831042,NA,42,1,2016,-0.831353536,NA,-0.83135349,"Active",0.53786021,NA,NA,NA,2017,-2.262484619,NA,-2.4314227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",66844,2012,NA,NA,NA,"Active",8.5028343,3000010161,44,1,2013,0.104818858,NA,0.10481887,"Active",8.6765642,3000010161,45,1,2014,0.040997092,NA,0.040997092,"Active",8.6290741,3000010161,46,1,2015,0.257610569,NA,0.25761056,"Active",1.8089542,3000010161,47,1,2016,0.340246518,NA,0.34024653,"Active",0.70217478,NA,NA,NA,2017,1.126928294,NA,0.27890527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",66874,2012,NA,NA,NA,"Active",8.640501,3000010103,50,1,2013,0.27739065,-0.398125603,0.10810263,"Active",8.7368469,3000010103,51,1,2014,1.094132279,0.365936891,0.72338343,"Active",8.764493,3000010103,52,1,2015,1.510463417,0.649319178,1.228609,"Active",1.8612468,3000010103,53,1,2016,1.027847883,0.546903646,0.92265564,"Active",0.81608981,NA,NA,NA,2017,1.610769471,NA,1.4496959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
