person_id,year,perf_a,perf_b
55696,2013,-0.222281789,
55696,2014,-0.674553429,
55696,2015,,
55696,2016,,
55696,2017,,
55776,2013,,
55776,2014,0.881709075,
55776,2015,,
55776,2016,,
55776,2017,,
55777,2013,0.520243426,
55777,2014,0.318035164,
55777,2015,0.124952872,
55777,2016,,
55777,2017,,
55795,2013,0.187614038,0.993599948
55795,2014,1.571028253,0.253200263
55795,2015,0.908709923,-0.947761857
55795,2016,-0.429603992,-0.364076732
55795,2017,0.635641073,
55849,2013,2.279859556,
55849,2014,2.158420852,
55849,2015,2.314475378,
55849,2016,,
55849,2017,,
55865,2013,-0.698934751,-0.82091652
55865,2014,-0.776619585,-1.698767535
55865,2015,-1.241975204,-0.028967681
55865,2016,-0.515131168,
55865,2017,-0.750058524,
55909,2013,0.202968616,-1.820440105
55909,2014,0.427273139,-0.011460214
55909,2015,-1.074129959,-0.607643271
55909,2016,0.024847007,-0.47808987
55909,2017,,
55941,2013,-0.146200834,
55941,2014,0.257976538,
55941,2015,0.519072006,
55941,2016,0.575827622,
55941,2017,0.805617726,
55944,2013,-0.128297842,
55944,2014,0.597870536,
55944,2015,-0.857731502,
55944,2016,0.241666943,
55944,2017,0.277361593,
55971,2013,0.365457215,-2.533030705
55971,2014,0.294425118,
55971,2015,-0.609186766,-0.650445236
55971,2016,0.725867543,
55971,2017,0.065000662,
56007,2013,0.779197914,
56007,2014,0.11958621,
56007,2015,,
56007,2016,,
56007,2017,,
56022,2013,0.165525909,
56022,2014,-1.270383454,
56022,2015,-0.762605711,
56022,2016,-0.841688704,
56022,2017,0.299124468,
56029,2013,1.484784073,
56029,2014,0.738838545,
56029,2015,0.502308218,
56029,2016,0.383587428,
56029,2017,,
56189,2013,-2.646578718,
56189,2014,-2.684329157,
56189,2015,,
56189,2016,,
56189,2017,,
56190,2013,0.351691699,-1.629585473
56190,2014,-0.199749088,-0.813140245
56190,2015,-0.270280777,-0.459204179
56190,2016,-0.604817258,-1.160086426
56190,2017,-0.366438684,
56192,2013,0.240650736,3.525785764
56192,2014,0.249327704,3.009531947
56192,2015,1.078134229,1.446263888
56192,2016,-0.079093906,-0.780948992
56192,2017,,
56194,2013,0.425307386,
56194,2014,0.31963474,
56194,2015,0.132815483,
56194,2016,0.163269907,
56194,2017,0.131669075,
56203,2013,0.719469079,1.310245091
56203,2014,-0.164685383,0.382791492
56203,2015,-0.840467737,
56203,2016,,
56203,2017,,
56206,2013,-0.107296463,
56206,2014,0.350477332,
56206,2015,0.684190724,
56206,2016,0.695702299,
56206,2017,,
56257,2013,0.89173973,
56257,2014,-0.209011874,0.388747475
56257,2015,-0.081799532,0.797118974
56257,2016,-0.61955727,-0.790199292
56257,2017,-0.618074229,
56268,2013,0.475984941,
56268,2014,-0.271025105,
56268,2015,0.399448118,
56268,2016,-0.78801584,0.228309638
56268,2017,,
56272,2013,,
56272,2014,-1.071563642,
56272,2015,-0.391264271,
56272,2016,-0.638413329,
56272,2017,-0.389195415,
56275,2013,0.257561619,
56275,2014,0.877013821,
56275,2015,-0.037618954,
56275,2016,-0.472359546,
56275,2017,0.254114222,
56307,2013,1.302355193,
56307,2014,1.771420127,
56307,2015,,
56307,2016,1.506903424,
56307,2017,0.475823269,
56312,2013,-1.096743698,
56312,2014,,
56312,2015,-1.761839696,
56312,2016,-0.431190771,
56312,2017,-0.190087462,
56333,2013,,
56333,2014,,
56333,2015,,
56333,2016,,-0.612491942
56333,2017,-2.536853792,
56364,2013,0.796795336,
56364,2014,0.674494937,
56364,2015,-0.733861183,
56364,2016,-0.445545518,
56364,2017,-1.127826132,
56426,2013,-0.077878709,
56426,2014,0.80858783,
56426,2015,-0.10129061,
56426,2016,0.919758909,
56426,2017,-0.199643055,
56437,2013,,
56437,2014,,
56437,2015,,
56437,2016,-1.579334925,
56437,2017,-1.281861982,
56467,2013,0.776057732,
56467,2014,,
56467,2015,0.325750338,
56467,2016,1.262527184,
56467,2017,0.440997651,
56678,2013,-1.00178705,
56678,2014,-0.184962321,
56678,2015,-1.027686318,
56678,2016,-0.669237901,
56678,2017,-0.578824597,
56680,2013,0.135111419,
56680,2014,-0.51320993,
56680,2015,0.604424015,
56680,2016,-0.438435144,
56680,2017,0.454175913,
56687,2013,-1.054490362,
56687,2014,-0.563734285,
56687,2015,-0.38635642,
56687,2016,-0.40487127,
56687,2017,0.050528991,
56696,2013,-0.076449404,
56696,2014,-0.553454813,
56696,2015,,
56696,2016,,
56696,2017,0.295198036,
56779,2013,,
56779,2014,-1.484519646,-0.708619899
56779,2015,,
56779,2016,,
56779,2017,,
56781,2013,,
56781,2014,,
56781,2015,,
56781,2016,,
56781,2017,,
56790,2013,-0.472795021,-0.653701846
56790,2014,-2.596151608,-1.875798574
56790,2015,-0.181856773,-0.933986803
56790,2016,1.196443727,-1.080158083
56790,2017,,
56810,2013,-0.294055331,
56810,2014,,
56810,2015,-3.035030403,
56810,2016,-0.431881993,
56810,2017,,
56853,2013,0.520348438,0.575348227
56853,2014,0.25614396,-0.623122164
56853,2015,0.258515043,0.553777853
56853,2016,0.938997747,-0.077175605
56853,2017,0.723325702,
56876,2013,1.189296393,
56876,2014,-0.226211539,
56876,2015,,
56876,2016,,
56876,2017,,
56879,2013,0.95639174,
56879,2014,0.540116972,
56879,2015,0.497966563,
56879,2016,0.300489474,
56879,2017,-0.452086205,
56882,2013,0.040339545,
56882,2014,0.228714475,
56882,2015,0.445128944,
56882,2016,-0.260926171,
56882,2017,-0.761232854,
56902,2013,,
56902,2014,,
56902,2015,0.762326465,
56902,2016,,
56902,2017,,
56914,2013,-1.507317246,
56914,2014,-1.349274271,
56914,2015,-0.027087765,
56914,2016,0.683831769,
56914,2017,-0.49275882,
56961,2013,-0.212084579,
56961,2014,,
56961,2015,,
56961,2016,,
56961,2017,,
56994,2013,0.714704388,
56994,2014,1.254066667,
56994,2015,0.10324822,
56994,2016,,
56994,2017,,
57003,2013,-1.927873284,
57003,2014,-1.859591802,-2.3497757
57003,2015,,
57003,2016,,
57003,2017,,
57057,2013,0.717417177,-1.94502301
57057,2014,-0.169466761,-0.726734874
57057,2015,0.112756747,-1.459140958
57057,2016,1.498924475,1.159410072
57057,2017,-0.086290289,
57079,2013,1.645578024,1.125839715
57079,2014,1.514888254,1.122239612
57079,2015,2.396121198,1.490830317
57079,2016,2.026112612,-0.39197339
57079,2017,1.525124966,
57135,2013,-0.780658566,0.182687049
57135,2014,0.620448652,0.383265772
57135,2015,0.001159267,0.179002647
57135,2016,0.996709653,
57135,2017,0.160233481,
57235,2013,0.680604013,
57235,2014,0.429543714,
57235,2015,0.106406661,
57235,2016,-0.062520336,
57235,2017,-0.492723709,
57281,2013,-0.247959807,
57281,2014,0.038458834,
57281,2015,0.629241435,
57281,2016,-0.835906751,0.534276666
57281,2017,-0.916256359,
57309,2013,0.109975254,0.929553517
57309,2014,0.739390535,0.753337672
57309,2015,0.807214453,0.638794107
57309,2016,1.814651953,0.87921795
57309,2017,1.521264829,
57329,2013,1.090364677,
57329,2014,-0.063050253,
57329,2015,0.367605451,
57329,2016,0.445710909,
57329,2017,,
57342,2013,-1.514664192,
57342,2014,-0.969930246,
57342,2015,-0.586031228,
57342,2016,-1.026187086,
57342,2017,-1.609966456,
57357,2013,0.565908079,
57357,2014,1.452477079,
57357,2015,0.533012324,
57357,2016,1.04356464,
57357,2017,0.603407051,
57362,2013,-0.970509089,-1.033508997
57362,2014,,
57362,2015,,
57362,2016,,
57362,2017,,
57366,2013,,
57366,2014,,
57366,2015,0.201630603,
57366,2016,-0.502879859,
57366,2017,-0.4042494,
57392,2013,-1.031772963,
57392,2014,-0.494193743,
57392,2015,-0.489080713,
57392,2016,0.119430711,
57392,2017,0.192796133,
57408,2013,,
57408,2014,1.676477841,
57408,2015,,
57408,2016,,
57408,2017,,
57462,2013,0.513683186,1.349798036
57462,2014,0.04614518,-0.278095331
57462,2015,-0.575514669,0.517670217
57462,2016,-0.741347482,0.160867281
57462,2017,-0.621431605,
57502,2013,-0.357984703,0.984347932
57502,2014,0.041174221,2.509821223
57502,2015,-0.606618438,2.822862406
57502,2016,0.939082027,1.885493894
57502,2017,1.285229392,
57597,2013,0.365536306,0.87838243
57597,2014,0.452149655,0.13139289
57597,2015,0.963709972,
57597,2016,1.064716042,
57597,2017,0.330383639,
57692,2013,0.361395478,-0.996486786
57692,2014,-0.339722549,-1.475905848
57692,2015,0.805084845,-1.547286571
57692,2016,-0.567375142,0.2898223
57692,2017,0.351959294,
57694,2013,0.806667268,-1.819919259
57694,2014,0.020861308,-0.069890014
57694,2015,-0.247352518,-0.562662771
57694,2016,-0.13996015,-1.144296002
57694,2017,-0.55619249,
57697,2013,1.129805883,
57697,2014,-0.532276688,
57697,2015,-0.018711055,
57697,2016,0.67639058,
57697,2017,0.565948524,
57723,2013,-1.473234488,
57723,2014,,
57723,2015,,
57723,2016,,
57723,2017,,
57734,2013,0.127719482,
57734,2014,0.232701652,
57734,2015,1.641072227,
57734,2016,1.067430059,
57734,2017,1.26838931,
57772,2013,0.18097772,
57772,2014,0.30773844,
57772,2015,-0.7586433,0.666250526
57772,2016,-0.420562016,
57772,2017,0.12832052,
57813,2013,-1.460811745,-0.093503173
57813,2014,-2.774279655,
57813,2015,,
57813,2016,,
57813,2017,,
57832,2013,-1.063904581,
57832,2014,-1.865838572,
57832,2015,,
57832,2016,,
57832,2017,,
57837,2013,-2.977208056,0.061982463
57837,2014,,
57837,2015,,
57837,2016,,
57837,2017,,
57843,2013,0.207191532,0.804331124
57843,2014,0.045129649,0.398101224
57843,2015,-0.657535408,0.089301669
57843,2016,-0.226250339,0.537595326
57843,2017,-1.067679558,
57865,2013,0.160325546,-0.724666496
57865,2014,0.86693707,0.896935996
57865,2015,0.568000709,-0.963641391
57865,2016,-0.489500888,-1.75767861
57865,2017,,
57868,2013,2.039675278,-1.029310069
57868,2014,0.618240284,-0.763560928
57868,2015,0.762378053,-1.141446137
57868,2016,0.031763778,-1.758510156
57868,2017,1.336478202,
57894,2013,-0.056472465,
57894,2014,0.317044232,-0.596285425
57894,2015,0.358428716,0.569135599
57894,2016,-1.530283791,-0.39977578
57894,2017,,
57924,2013,2.493093078,
57924,2014,0.81084157,
57924,2015,0.516410234,
57924,2016,,
57924,2017,,
57929,2013,1.362350756,2.582637592
57929,2014,2.261239482,3.404609381
57929,2015,1.273342196,0.940838666
57929,2016,0.999398205,4.012818952
57929,2017,0.401996754,
57930,2013,0.618490737,
57930,2014,0.350940001,
57930,2015,1.230311437,
57930,2016,1.412384659,
57930,2017,1.439079162,
58017,2013,-2.855662075,
58017,2014,,
58017,2015,,
58017,2016,,
58017,2017,,
58045,2013,0.430933393,
58045,2014,1.065500638,
58045,2015,1.419063916,
58045,2016,0.777567089,
58045,2017,-0.360148677,
58209,2013,-0.029180879,
58209,2014,0.213951055,
58209,2015,,
58209,2016,-0.689699899,
58209,2017,-2.386100884,
58237,2013,-0.924093562,
58237,2014,-0.788465941,
58237,2015,0.382891127,
58237,2016,0.08000515,
58237,2017,0.36887967,
58240,2013,1.434374218,1.606592272
58240,2014,1.355605275,1.539157866
58240,2015,1.634940069,1.421303643
58240,2016,1.275693877,1.104355657
58240,2017,-0.264629168,
58290,2013,0.434805543,
58290,2014,0.23350495,
58290,2015,-0.193051927,
58290,2016,0.119308837,
58290,2017,-0.944674119,
58308,2013,1.074149837,
58308,2014,1.242190309,1.520344933
58308,2015,0.825681279,0.430561392
58308,2016,0.534105263,0.260661712
58308,2017,0.006700562,
58326,2013,,
58326,2014,,
58326,2015,,
58326,2016,1.905618502,
58326,2017,,
58330,2013,-1.055863886,0.490715535
58330,2014,0.598567131,-0.887095533
58330,2015,0.566635633,0.106545894
58330,2016,,
58330,2017,0.770955826,
58369,2013,0.395726926,
58369,2014,0.042032843,
58369,2015,0.726057733,
58369,2016,0.255543837,
58369,2017,,
58370,2013,0.099551063,
58370,2014,0.655716108,-1.849856197
58370,2015,-0.548251879,-1.388937562
58370,2016,0.549980577,0.830415455
58370,2017,-0.499576797,
58450,2013,1.43824263,
58450,2014,1.543529992,
58450,2015,1.153123043,
58450,2016,0.778074773,
58450,2017,,
58497,2013,0.063543052,-0.228777839
58497,2014,0.902070787,0.407600254
58497,2015,-0.809462182,0.37804138
58497,2016,-0.558910579,-1.497844132
58497,2017,,
58509,2013,,
58509,2014,,
58509,2015,0.327056447,
58509,2016,0.594662095,
58509,2017,,
58533,2013,1.734261467,
58533,2014,2.150003285,
58533,2015,2.163667508,
58533,2016,1.288607849,
58533,2017,1.218258468,
58556,2013,-1.220227994,-0.59827199
58556,2014,-1.36102376,-1.317334185
58556,2015,-0.826873586,-1.621621344
58556,2016,-0.71673718,-0.558324151
58556,2017,,
58559,2013,-0.268182618,-1.5006389
58559,2014,-0.747684406,-1.194048093
58559,2015,0.239167661,0.112125929
58559,2016,-0.74363276,-0.575284437
58559,2017,0.006233481,
58561,2013,0.889527114,1.295552605
58561,2014,0.755682266,1.394776442
58561,2015,-0.115125272,
58561,2016,0.607108158,
58561,2017,,
58562,2013,-1.122719566,-1.0170621
58562,2014,-2.630458883,
58562,2015,-1.700997743,
58562,2016,0.24866563,
58562,2017,-0.144302845,
58566,2013,0.433805379,-1.485072146
58566,2014,,
58566,2015,,
58566,2016,,
58566,2017,,
58583,2013,,-0.532419319
58583,2014,-0.847919657,0.200541645
58583,2015,1.226212264,1.339378906
58583,2016,-0.136753122,0.737626419
58583,2017,,
58622,2013,0.184385164,0.506972879
58622,2014,1.121507031,
58622,2015,1.417638601,
58622,2016,1.452322451,
58622,2017,-0.630874012,
58630,2013,0.998868697,
58630,2014,0.035473455,
58630,2015,0.472092194,
58630,2016,,
58630,2017,,
58733,2013,0.395167663,
58733,2014,,
58733,2015,-0.192479371,
58733,2016,0.390916992,
58733,2017,,
58742,2013,,
58742,2014,,
58742,2015,,
58742,2016,-1.419427199,
58742,2017,,
58797,2013,-0.665084891,
58797,2014,-0.289753806,
58797,2015,0.084959376,
58797,2016,-1.212921209,
58797,2017,-0.797693598,
58798,2013,-0.453595378,1.078265509
58798,2014,0.045760643,0.388821832
58798,2015,-1.035483538,
58798,2016,-0.94018133,
58798,2017,-0.778009259,
58800,2013,0.281836616,1.801230637
58800,2014,0.256481392,1.719270347
58800,2015,0.263758819,1.409894319
58800,2016,0.562700098,1.231096181
58800,2017,0.168210967,
58896,2013,-2.109869801,
58896,2014,-0.687544703,
58896,2015,,
58896,2016,-2.086780359,
58896,2017,,
58898,2013,-1.264523369,0.063549865
58898,2014,-0.543849624,0.594710903
58898,2015,-1.041433834,0.172504142
58898,2016,,
58898,2017,,
58899,2013,-0.761184279,
58899,2014,1.019135377,
58899,2015,-1.024519544,
58899,2016,0.070423476,
58899,2017,,
58904,2013,1.168884653,0.504503419
58904,2014,1.317645878,0.302017868
58904,2015,0.520390647,-0.040913532
58904,2016,0.886446542,1.865254567
58904,2017,2.101158152,
58917,2013,0.123687743,
58917,2014,1.093869065,
58917,2015,0.21725494,
58917,2016,0.954107926,
58917,2017,1.141323255,
58942,2013,0.184476861,-0.576458782
58942,2014,0.391744625,0.293377917
58942,2015,-0.682962469,-0.177995611
58942,2016,0.42774392,-1.070363589
58942,2017,-0.046063929,
58980,2013,-0.268590638,
58980,2014,0.452474376,-1.23190668
58980,2015,0.338352868,-1.477881298
58980,2016,0.087487086,
58980,2017,-0.224850313,
59024,2013,,
59024,2014,,
59024,2015,,
59024,2016,1.397577828,
59024,2017,-0.435727715,
59031,2013,,
59031,2014,,
59031,2015,,
59031,2016,2.113186671,
59031,2017,0.368903969,
59035,2013,,
59035,2014,,
59035,2015,,
59035,2016,1.390844717,-1.039928842
59035,2017,-0.87709732,
59046,2013,-0.537033707,
59046,2014,-0.314756376,
59046,2015,0.541477452,
59046,2016,0.388311144,
59046,2017,0.180967956,
59062,2013,0.670995564,
59062,2014,0.673086758,
59062,2015,-0.232714649,
59062,2016,-0.136884696,
59062,2017,-0.308769781,
59095,2013,-0.935022945,
59095,2014,0.390841136,
59095,2015,0.525115745,
59095,2016,0.416941692,
59095,2017,0.640481238,
59168,2013,0.204806315,-2.070841944
59168,2014,0.231885305,-1.130765898
59168,2015,-0.615839192,-1.02460139
59168,2016,-0.143243092,-0.904399855
59168,2017,0.444618613,
59203,2013,,
59203,2014,,
59203,2015,-0.162627006,
59203,2016,0.498658293,
59203,2017,0.025538544,
59211,2013,0.72884113,
59211,2014,0.716354511,
59211,2015,1.063554055,
59211,2016,1.341185187,
59211,2017,1.656908269,
59237,2013,0.591173666,
59237,2014,1.303482939,
59237,2015,,
59237,2016,,
59237,2017,,
59284,2013,-1.315171489,-2.060079971
59284,2014,-2.091868348,-0.77063421
59284,2015,-1.828150161,-1.529071249
59284,2016,-1.436508333,-0.273697897
59284,2017,0.114615995,
59285,2013,-0.030673259,
59285,2014,-0.163683303,
59285,2015,-0.059914355,
59285,2016,0.991288833,
59285,2017,0.358755988,
59298,2013,0.692487041,0.301497487
59298,2014,,0.598804125
59298,2015,0.930264836,
59298,2016,0.412591418,
59298,2017,0.20874752,
59318,2013,-1.383442067,
59318,2014,-1.683941962,
59318,2015,-0.005316895,
59318,2016,-0.277917991,
59318,2017,,
59327,2013,0.645249184,
59327,2014,0.538351945,
59327,2015,2.10484817,
59327,2016,1.299616534,
59327,2017,1.267143589,
59372,2013,0.351851512,
59372,2014,0.590147135,
59372,2015,0.935175231,-1.649042001
59372,2016,5.201965443,
59372,2017,-0.41137353,
59446,2013,1.246638912,
59446,2014,1.232396284,
59446,2015,-0.375897619,
59446,2016,-0.813642845,
59446,2017,-0.251223852,
59454,2013,-0.371327689,-0.679508344
59454,2014,-0.270378776,0.399246698
59454,2015,0.085578495,-0.372938748
59454,2016,0.970941978,0.385519409
59454,2017,1.200248862,
59494,2013,,
59494,2014,,
59494,2015,,
59494,2016,,
59494,2017,-0.91695203,
59511,2013,-1.145386939,
59511,2014,-0.969299988,
59511,2015,-1.602728587,-0.315720129
59511,2016,-3.839904261,
59511,2017,-2.776172456,
59605,2013,0.171688874,-1.428355095
59605,2014,0.426762465,-0.321128161
59605,2015,0.709872608,-0.525228084
59605,2016,0.015140367,0.025793533
59605,2017,1.390936204,
59625,2013,0.20305695,
59625,2014,0.33144102,
59625,2015,0.501840555,
59625,2016,1.501240312,
59625,2017,0.073477722,
59632,2013,,
59632,2014,,
59632,2015,-0.807242883,
59632,2016,,
59632,2017,,
59660,2013,,
59660,2014,,
59660,2015,0.14221969,
59660,2016,-0.569099256,
59660,2017,0.655935953,
59678,2013,,
59678,2014,,
59678,2015,,
59678,2016,,-0.208413625
59678,2017,,
59725,2013,-1.85272663,
59725,2014,-1.593402044,
59725,2015,-4.403541548,
59725,2016,,
59725,2017,,
59783,2013,1.138215713,
59783,2014,0.042825207,
59783,2015,0.497305779,
59783,2016,0.943955751,
59783,2017,0.472943617,
59794,2013,-0.322255631,
59794,2014,0.38021689,
59794,2015,-0.09547625,
59794,2016,0.259390065,
59794,2017,,
59796,2013,,
59796,2014,,
59796,2015,,
59796,2016,-0.089747157,
59796,2017,0.173178543,
59806,2013,0.816513475,
59806,2014,0.305086107,
59806,2015,0.318483055,
59806,2016,0.871014884,
59806,2017,1.153550454,
59840,2013,,
59840,2014,,
59840,2015,,
59840,2016,,
59840,2017,-0.424178263,
59855,2013,1.243266489,0.189523481
59855,2014,0.02481911,-0.438087004
59855,2015,-0.245098997,0.631846858
59855,2016,,
59855,2017,,
59868,2013,-0.268172545,
59868,2014,-1.171395549,
59868,2015,-0.223502737,
59868,2016,0.059924537,
59868,2017,-0.85492484,
59896,2013,,
59896,2014,0.401035979,-0.853295669
